Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
2009,55,0.00561,0.00559,0.5,92506,518,92247,2482207,26.83
2009,56,0.00581,0.00579,0.5,91988,533,91722,2389960,25.98
2009,57,0.00668,0.00666,0.5,91455,609,91151,2298238,25.13
2009,58,0.00698,0.00695,0.5,90847,632,90531,2207087,24.29
2009,59,0.0073,0.00727,0.5,90215,656,89887,2116556,23.46
2009,60,0.00827,0.00824,0.5,89559,738,89191,2026668,22.63
2009,61,0.00928,0.00923,0.5,88822,820,88412,1937477,21.81
2009,62,0.01071,0.01065,0.5,88002,938,87533,1849066,21.01
2009,63,0.01166,0.01159,0.5,87064,1009,86560,1761533,20.23
2009,64,0.01244,0.01236,0.5,86055,1064,85523,1674973,19.46
2009,65,0.01368,0.01358,0.5,84991,1155,84414,1589450,18.7
2009,66,0.01454,0.01443,0.5,83836,1210,83231,1505036,17.95
2009,67,0.01636,0.01623,0.5,82626,1341,81956,1421805,17.21
2009,68,0.01753,0.01738,0.5,81285,1413,80579,1339849,16.48
2009,69,0.01925,0.01906,0.5,79873,1523,79112,1259270,15.77
2009,70,0.02037,0.02016,0.5,78350,1580,77560,1180158,15.06
2009,71,0.02214,0.0219,0.5,76770,1681,75930,1102598,14.36
2009,72,0.02383,0.02354,0.5,75089,1768,74205,1026668,13.67
2009,73,0.02477,0.02447,0.5,73321,1794,72424,952463,12.99
2009,74,0.03051,0.03005,0.5,71527,2149,70452,880039,12.3
2009,75,0.03245,0.03193,0.5,69378,2215,68270,809587,11.67
2009,76,0.03885,0.03811,0.5,67162,2559,65883,741317,11.04
2009,77,0.0408,0.03998,0.5,64603,2583,63312,675434,10.46
2009,78,0.04764,0.04653,0.5,62020,2886,60577,612122,9.87
2009,79,0.05,0.04878,0.5,59134,2884,57692,551545,9.33
2009,80,0.05672,0.05515,0.5,56250,3102,54699,493853,8.78
2009,81,0.06906,0.06676,0.5,53147,3548,51373,439155,8.26
2009,82,0.07355,0.07095,0.5,49599,3519,47840,387781,7.82
2009,83,0.0752,0.07248,0.5,46081,3340,44411,339941,7.38
2009,84,0.08912,0.08532,0.5,42741,3647,40917,295531,6.91
2009,85,0.09538,0.09104,0.5,39094,3559,37315,254613,6.51
2009,86,0.10682,0.1014,0.5,35535,3603,33733,217299,6.12
2009,87,0.1153,0.10901,0.5,31932,3481,30191,183566,5.75
2009,88,0.12641,0.1189,0.5,28451,3383,26759,153374,5.39
2009,89,0.14044,0.13122,0.5,25068,3289,23423,126615,5.05
2009,90,0.1522,0.14143,0.5,21779,3080,20238,103192,4.74
2009,91,0.17201,0.15839,0.5,18698,2962,17218,82953,4.44
2009,92,0.18301,0.16767,0.5,15737,2639,14417,65736,4.18
2009,93,0.20118,0.18279,0.5,13098,2394,11901,51318,3.92
2009,94,0.21175,0.19148,0.5,10704,2050,9679,39417,3.68
2009,95,0.23714,0.212,0.5,8654,1835,7737,29738,3.44
2009,96,0.25731,0.22798,0.5,6820,1555,6042,22001,3.23
2009,97,0.27864,0.24456,0.5,5265,1288,4621,15959,3.03
2009,98,0.30108,0.26169,0.5,3977,1041,3457,11338,2.85
2009,99,0.32459,0.27927,0.5,2936,820,2526,7881,2.68
2009,100,0.34909,0.29721,0.5,2116,629,1802,5354,2.53
2009,101,0.3745,0.31543,0.5,1487,469,1253,3552,2.39
2009,102,0.40069,0.33381,0.5,1018,340,848,2300,2.26
2009,103,0.42754,0.35224,0.5,678,239,559,1451,2.14
2009,104,0.45491,0.37061,0.5,439,163,358,893,2.03
2009,105,0.48262,0.3888,0.5,277,108,223,535,1.93
2009,106,0.51052,0.4067,0.5,169,69,135,312,1.84
2009,107,0.53842,0.42421,0.5,100,43,79,177,1.77
2009,108,0.56614,0.44124,0.5,58,25,45,98,1.7
2009,109,0.59352,0.45769,0.5,32,15,25,53,1.65
2009,110+,0.62038,1,1.61,17,17,28,28,1.61
2010,0,0.00746,0.00741,0.13,100000,741,99358,7819168,78.19
2010,1,0.0005,0.0005,0.5,99259,50,99234,7719809,77.77
2010,2,0.00035,0.00035,0.5,99210,35,99192,7620575,76.81
2010,3,0.00028,0.00028,0.5,99175,28,99161,7521382,75.84
2010,4,0.00017,0.00017,0.5,99147,17,99139,7422221,74.86
2010,5,0.00016,0.00016,0.5,99130,16,99122,7323082,73.87
2010,6,0.00013,0.00013,0.5,99114,13,99107,7223960,72.89
2010,7,0.00022,0.00022,0.5,99101,22,99090,7124853,71.89
2010,8,0.00017,0.00017,0.5,99079,17,99071,7025763,70.91
2010,9,0.00013,0.00013,0.5,99062,13,99056,6926692,69.92
2010,10,0.00017,0.00017,0.5,99050,17,99041,6827636,68.93
2010,11,0.00014,0.00014,0.5,99033,14,99026,6728595,67.94
2010,12,0.00019,0.00019,0.5,99019,19,99010,6629569,66.95
2010,13,0.00019,0.00019,0.5,99001,19,98991,6530559,65.96
2010,14,0.00023,0.00023,0.5,98982,23,98970,6431568,64.98
2010,15,0.00039,0.00039,0.5,98959,39,98939,6332598,63.99
2010,16,0.00046,0.00046,0.5,98920,45,98897,6233659,63.02
2010,17,0.00047,0.00047,0.5,98875,46,98852,6134761,62.05
2010,18,0.00061,0.00061,0.5,98829,60,98799,6035910,61.07
2010,19,0.00067,0.00067,0.5,98769,66,98736,5937111,60.11
2010,20,0.00066,0.00066,0.5,98703,65,98670,5838375,59.15
2010,21,0.00072,0.00072,0.5,98638,71,98602,5739704,58.19
2010,22,0.00078,0.00078,0.5,98567,77,98529,5641102,57.23
2010,23,0.00089,0.00089,0.5,98490,87,98447,5542574,56.28
2010,24,0.00075,0.00074,0.5,98403,73,98366,5444127,55.32
2010,25,0.00088,0.00088,0.5,98330,87,98286,5345760,54.37
2010,26,0.00084,0.00084,0.5,98243,82,98202,5247474,53.41
2010,27,0.00082,0.00082,0.5,98161,80,98120,5149272,52.46
2010,28,0.00091,0.00091,0.5,98080,89,98036,5051152,51.5
2010,29,0.00085,0.00085,0.5,97991,83,97949,4953116,50.55
2010,30,0.00091,0.00091,0.5,97908,89,97863,4855167,49.59
2010,31,0.00098,0.00098,0.5,97819,96,97771,4757304,48.63
2010,32,0.00096,0.00096,0.5,97723,94,97676,4659533,47.68
2010,33,0.00103,0.00103,0.5,97629,101,97579,4561857,46.73
2010,34,0.00105,0.00105,0.5,97528,102,97477,4464278,45.77
2010,35,0.00112,0.00112,0.5,97426,109,97372,4366800,44.82
2010,36,0.00119,0.00119,0.5,97317,116,97259,4269429,43.87
2010,37,0.00116,0.00116,0.5,97201,112,97145,4172170,42.92
2010,38,0.00143,0.00143,0.5,97088,139,97019,4075025,41.97
2010,39,0.00146,0.00146,0.5,96950,141,96879,3978006,41.03
2010,40,0.00163,0.00162,0.5,96809,157,96730,3881127,40.09
2010,41,0.00167,0.00167,0.5,96651,162,96571,3784397,39.16
2010,42,0.00197,0.00197,0.5,96490,190,96395,3687826,38.22
2010,43,0.00229,0.00229,0.5,96300,221,96189,3591432,37.29
2010,44,0.00203,0.00202,0.5,96079,194,95982,3495242,36.38
2010,45,0.0021,0.0021,0.5,95885,202,95784,3399261,35.45
2010,46,0.00266,0.00266,0.5,95683,255,95556,3303477,34.53
2010,47,0.00277,0.00277,0.5,95429,264,95297,3207921,33.62
2010,48,0.00311,0.00311,0.5,95165,296,95017,3112624,32.71
2010,49,0.00328,0.00327,0.5,94869,311,94713,3017608,31.81
2010,50,0.00326,0.00326,0.5,94558,308,94404,2922894,30.91
2010,51,0.00396,0.00396,0.5,94250,373,94064,2828490,30.01
2010,52,0.00446,0.00445,0.5,93877,418,93668,2734427,29.13
2010,53,0.00437,0.00436,0.5,93459,408,93255,2640758,28.26
2010,54,0.00484,0.00483,0.5,93052,449,92827,2547503,27.38
2010,55,0.00498,0.00497,0.5,92602,460,92373,2454676,26.51
2010,56,0.00566,0.00565,0.5,92143,520,91882,2362303,25.64
2010,57,0.00643,0.00641,0.5,91622,587,91329,2270421,24.78
2010,58,0.00716,0.00714,0.5,91035,650,90710,2179092,23.94
2010,59,0.00752,0.00749,0.5,90385,677,90047,2088382,23.11
2010,60,0.00806,0.00803,0.5,89708,720,89348,1998335,22.28
2010,61,0.0095,0.00946,0.5,88988,842,88567,1908987,21.45
2010,62,0.01106,0.011,0.5,88146,969,87661,1820421,20.65
2010,63,0.01164,0.01158,0.5,87176,1009,86672,1732760,19.88
2010,64,0.01214,0.01207,0.5,86167,1040,85647,1646088,19.1
2010,65,0.01313,0.01305,0.5,85128,1111,84572,1560441,18.33
2010,66,0.01508,0.01497,0.5,84017,1258,83388,1475868,17.57
2010,67,0.01605,0.01593,0.5,82759,1318,82100,1392480,16.83
2010,68,0.01796,0.0178,0.5,81441,1450,80716,1310381,16.09
2010,69,0.01937,0.01918,0.5,79991,1534,79224,1229665,15.37
2010,70,0.02162,0.02139,0.5,78457,1678,77618,1150441,14.66
2010,71,0.02343,0.02316,0.5,76779,1778,75890,1072823,13.97
2010,72,0.02546,0.02514,0.5,75000,1885,74058,996934,13.29
2010,73,0.02658,0.02623,0.5,73115,1918,72156,922876,12.62
2010,74,0.02984,0.0294,0.5,71197,2093,70151,850720,11.95
2010,75,0.03356,0.03301,0.5,69104,2281,67963,780569,11.3
2010,76,0.03856,0.03783,0.5,66823,2528,65559,712606,10.66
2010,77,0.04454,0.04357,0.5,64295,2801,62894,647047,10.06
2010,78,0.04682,0.04575,0.5,61494,2813,60087,584152,9.5
2010,79,0.05539,0.0539,0.5,58680,3163,57099,524066,8.93
2010,80,0.06086,0.05906,0.5,55518,3279,53878,466967,8.41
2010,81,0.06401,0.06203,0.5,52239,3240,50619,413088,7.91
2010,82,0.08232,0.07906,0.5,48998,3874,47061,362470,7.4
2010,83,0.0835,0.08016,0.5,45124,3617,43316,315408,6.99
2010,84,0.09285,0.08873,0.5,41507,3683,39666,272092,6.56
2010,85,0.10615,0.1008,0.5,37824,3813,35918,232426,6.14
2010,86,0.11057,0.10478,0.5,34012,3564,32230,196508,5.78
2010,87,0.12627,0.11877,0.5,30448,3616,28640,164278,5.4
2010,88,0.13762,0.12876,0.5,26832,3455,25104,135638,5.06
2010,89,0.15164,0.14095,0.5,23377,3295,21729,110534,4.73
2010,90,0.16278,0.15053,0.5,20082,3023,18570,88805,4.42
2010,91,0.17546,0.16131,0.5,17059,2752,15683,70234,4.12
2010,92,0.20187,0.18336,0.5,14307,2623,12996,54551,3.81
2010,93,0.22784,0.20454,0.5,11684,2390,10489,41555,3.56
2010,94,0.25144,0.22336,0.5,9294,2076,8256,31066,3.34
2010,95,0.26218,0.23179,0.5,7218,1673,6382,22810,3.16
2010,96,0.28481,0.24931,0.5,5545,1382,4854,16429,2.96
2010,97,0.30864,0.26738,0.5,4163,1113,3606,11575,2.78
2010,98,0.3336,0.28591,0.5,3050,872,2614,7969,2.61
2010,99,0.35959,0.30479,0.5,2178,664,1846,5355,2.46
2010,100,0.38651,0.32391,0.5,1514,490,1269,3509,2.32
2010,101,0.41421,0.34315,0.5,1024,351,848,2240,2.19
2010,102,0.44255,0.36237,0.5,672,244,551,1393,2.07
2010,103,0.47134,0.38144,0.5,429,164,347,842,1.96
2010,104,0.5004,0.40026,0.5,265,106,212,495,1.87
2010,105,0.52954,0.41868,0.5,159,67,126,283,1.78
2010,106,0.55855,0.43661,0.5,92,40,72,157,1.7
2010,107,0.58724,0.45395,0.5,52,24,40,85,1.63
2010,108,0.61541,0.4706,0.5,28,13,22,45,1.57
2010,109,0.64289,0.4865,0.5,15,7,11,23,1.52
2010,110+,0.66951,1,1.49,8,8,12,12,1.49
2011,0,0.00771,0.00766,0.13,100000,766,99336,7881654,78.82
2011,1,0.00047,0.00047,0.5,99234,46,99211,7782318,78.42
2011,2,0.00029,0.00029,0.5,99188,29,99173,7683107,77.46
2011,3,0.00022,0.00022,0.5,99159,22,99148,7583934,76.48
2011,4,0.00017,0.00017,0.5,99137,17,99128,7484787,75.5
2011,5,0.00018,0.00018,0.5,99120,18,99111,7385658,74.51
2011,6,0.00011,0.00011,0.5,99102,11,99096,7286547,73.53
2011,7,0.00012,0.00012,0.5,99091,12,99085,7187451,72.53
2011,8,0.00015,0.00015,0.5,99079,14,99072,7088366,71.54
2011,9,0.00013,0.00013,0.5,99064,13,99058,6989294,70.55
2011,10,0.00019,0.00019,0.5,99052,18,99042,6890237,69.56
2011,11,0.00013,0.00013,0.5,99033,13,99027,6791194,68.57
2011,12,0.00015,0.00015,0.5,99020,15,99013,6692167,67.58
2011,13,0.00024,0.00024,0.5,99005,24,98994,6593155,66.59
2011,14,0.00026,0.00026,0.5,98982,25,98969,6494161,65.61
2011,15,0.00033,0.00033,0.5,98956,32,98940,6395192,64.63
2011,16,0.0004,0.0004,0.5,98924,39,98905,6296252,63.65
2011,17,0.00049,0.00049,0.5,98885,49,98861,6197347,62.67
2011,18,0.00057,0.00057,0.5,98836,56,98808,6098486,61.7
2011,19,0.00063,0.00063,0.5,98780,62,98749,5999678,60.74
2011,20,0.00066,0.00066,0.5,98718,65,98686,5900929,59.78
2011,21,0.00071,0.00071,0.5,98653,70,98618,5802243,58.81
2011,22,0.00073,0.00073,0.5,98583,72,98547,5703625,57.86
2011,23,0.00078,0.00078,0.5,98511,77,98473,5605078,56.9
2011,24,0.00078,0.00078,0.5,98434,76,98396,5506605,55.94
2011,25,0.00066,0.00066,0.5,98358,65,98325,5408209,54.99
2011,26,0.00069,0.00069,0.5,98293,68,98259,5309884,54.02
2011,27,0.00077,0.00077,0.5,98225,76,98187,5211625,53.06
2011,28,0.00082,0.00082,0.5,98149,81,98109,5113438,52.1
2011,29,0.00095,0.00095,0.5,98068,93,98022,5015329,51.14
2011,30,0.0009,0.00089,0.5,97975,88,97931,4917308,50.19
2011,31,0.00093,0.00093,0.5,97888,91,97842,4819376,49.23
2011,32,0.00092,0.00092,0.5,97797,90,97752,4721534,48.28
2011,33,0.00094,0.00094,0.5,97707,92,97661,4623782,47.32
2011,34,0.00093,0.00093,0.5,97615,91,97569,4526122,46.37
2011,35,0.00102,0.00102,0.5,97524,100,97474,4428552,45.41
2011,36,0.00119,0.00119,0.5,97424,116,97366,4331078,44.46
2011,37,0.00128,0.00128,0.5,97308,125,97246,4233712,43.51
2011,38,0.00137,0.00137,0.5,97183,133,97117,4136466,42.56
2011,39,0.00142,0.00142,0.5,97051,138,96982,4039349,41.62
2011,40,0.00143,0.00142,0.5,96913,138,96844,3942367,40.68
2011,41,0.00151,0.00151,0.5,96775,146,96702,3845523,39.74
2011,42,0.00168,0.00168,0.5,96629,162,96548,3748821,38.8
2011,43,0.00195,0.00194,0.5,96467,188,96373,3652273,37.86
2011,44,0.00199,0.00198,0.5,96279,191,96184,3555899,36.93
2011,45,0.00219,0.00219,0.5,96088,210,95983,3459715,36.01
2011,46,0.00241,0.00241,0.5,95878,231,95763,3363732,35.08
2011,47,0.0025,0.0025,0.5,95647,239,95527,3267970,34.17
2011,48,0.00267,0.00267,0.5,95408,254,95281,3172442,33.25
2011,49,0.00309,0.00308,0.5,95153,293,95007,3077162,32.34
2011,50,0.00331,0.00331,0.5,94860,314,94703,2982155,31.44
2011,51,0.00342,0.00341,0.5,94546,323,94385,2887452,30.54
2011,52,0.00365,0.00364,0.5,94224,343,94052,2793067,29.64
2011,53,0.00441,0.0044,0.5,93881,413,93674,2699014,28.75
2011,54,0.00499,0.00498,0.5,93468,465,93235,2605340,27.87
2011,55,0.00547,0.00546,0.5,93002,507,92749,2512105,27.01
2011,56,0.00562,0.00561,0.5,92495,519,92236,2419356,26.16
2011,57,0.00609,0.00607,0.5,91977,559,91697,2327121,25.3
2011,58,0.00676,0.00674,0.5,91418,616,91110,2235424,24.45
2011,59,0.00761,0.00759,0.5,90802,689,90457,2144314,23.62
2011,60,0.00817,0.00814,0.5,90113,733,89746,2053856,22.79
2011,61,0.00868,0.00864,0.5,89380,773,88993,1964110,21.97
2011,62,0.00958,0.00953,0.5,88607,845,88185,1875117,21.16
2011,63,0.01112,0.01106,0.5,87762,971,87277,1786932,20.36
2011,64,0.01259,0.01251,0.5,86791,1086,86248,1699655,19.58
2011,65,0.013,0.01291,0.5,85705,1107,85152,1613407,18.83
2011,66,0.01379,0.0137,0.5,84599,1159,84019,1528254,18.06
2011,67,0.01506,0.01495,0.5,83440,1247,82817,1444235,17.31
2011,68,0.01724,0.01709,0.5,82193,1405,81491,1361418,16.56
2011,69,0.01907,0.01889,0.5,80788,1526,80025,1279928,15.84
2011,70,0.02042,0.02021,0.5,79262,1602,78461,1199903,15.14
2011,71,0.02169,0.02145,0.5,77660,1666,76827,1121441,14.44
2011,72,0.02442,0.02413,0.5,75994,1833,75077,1044614,13.75
2011,73,0.0257,0.02537,0.5,74161,1882,73220,969537,13.07
2011,74,0.02785,0.02747,0.5,72279,1985,71286,896317,12.4
2011,75,0.0301,0.02965,0.5,70294,2084,69251,825031,11.74
2011,76,0.03618,0.03553,0.5,68209,2424,66997,755780,11.08
2011,77,0.03937,0.03861,0.5,65786,2540,64516,688782,10.47
2011,78,0.04462,0.04365,0.5,63246,2760,61865,624267,9.87
2011,79,0.0497,0.04849,0.5,60485,2933,59019,562401,9.3
2011,80,0.05909,0.05739,0.5,57552,3303,55901,503382,8.75
2011,81,0.06297,0.06105,0.5,54249,3312,52593,447482,8.25
2011,82,0.06901,0.06671,0.5,50937,3398,49238,394888,7.75
2011,83,0.08457,0.08114,0.5,47539,3857,45611,345650,7.27
2011,84,0.08742,0.08376,0.5,43682,3659,41853,300039,6.87
2011,85,0.09643,0.09199,0.5,40023,3682,38182,258187,6.45
2011,86,0.10783,0.10231,0.5,36341,3718,34482,220005,6.05
2011,87,0.11329,0.10722,0.5,32623,3498,30874,185523,5.69
2011,88,0.12996,0.12203,0.5,29125,3554,27348,154648,5.31
2011,89,0.13674,0.12799,0.5,25571,3273,23935,127300,4.98
2011,90,0.16026,0.14837,0.5,22298,3308,20644,103366,4.64
2011,91,0.17187,0.15827,0.5,18990,3006,17487,82722,4.36
2011,92,0.19336,0.17631,0.5,15984,2818,14575,65235,4.08
2011,93,0.20177,0.18328,0.5,13166,2413,11959,50660,3.85
2011,94,0.2303,0.20652,0.5,10753,2221,9643,38700,3.6
2011,95,0.2401,0.21436,0.5,8532,1829,7618,29057,3.41
2011,96,0.2604,0.23041,0.5,6703,1544,5931,21440,3.2
2011,97,0.28182,0.24702,0.5,5159,1274,4522,15509,3.01
2011,98,0.30432,0.26413,0.5,3884,1026,3371,10987,2.83
2011,99,0.32783,0.28166,0.5,2858,805,2456,7616,2.66
2011,100,0.3523,0.29954,0.5,2053,615,1746,5160,2.51
2011,101,0.37763,0.31765,0.5,1438,457,1210,3414,2.37
2011,102,0.40371,0.33591,0.5,981,330,817,2204,2.25
2011,103,0.43043,0.3542,0.5,652,231,536,1387,2.13
2011,104,0.45763,0.37241,0.5,421,157,343,851,2.02
2011,105,0.48516,0.39044,0.5,264,103,213,508,1.92
2011,106,0.51286,0.40819,0.5,161,66,128,296,1.84
2011,107,0.54056,0.42554,0.5,95,41,75,168,1.76
2011,108,0.56808,0.44242,0.5,55,24,43,93,1.69
2011,109,0.59526,0.45873,0.5,31,14,24,50,1.64
2011,110+,0.62193,1,1.61,17,17,27,27,1.61
2012,0,0.00738,0.00733,0.13,100000,733,99365,7882245,78.82
2012,1,0.00055,0.00055,0.5,99267,54,99240,7782880,78.4
2012,2,0.00022,0.00022,0.5,99213,22,99202,7683640,77.45
2012,3,0.00024,0.00024,0.5,99191,24,99178,7584439,76.46
2012,4,0.00019,0.00019,0.5,99166,19,99157,7485260,75.48
2012,5,0.00015,0.00015,0.5,99148,15,99140,7386103,74.5
2012,6,0.00016,0.00016,0.5,99132,16,99124,7286963,73.51
2012,7,0.00013,0.00013,0.5,99116,13,99110,7187839,72.52
2012,8,0.00015,0.00015,0.5,99103,15,99096,7088729,71.53
2012,9,0.00018,0.00018,0.5,99088,17,99080,6989634,70.54
2012,10,0.00013,0.00013,0.5,99071,13,99065,6890554,69.55
2012,11,0.00016,0.00016,0.5,99058,16,99050,6791489,68.56
2012,12,0.0002,0.0002,0.5,99043,20,99033,6692439,67.57
2012,13,0.00019,0.00019,0.5,99023,19,99013,6593406,66.58
2012,14,0.00021,0.00021,0.5,99004,21,98993,6494393,65.6
2012,15,0.00031,0.00031,0.5,98983,31,98967,6395400,64.61
2012,16,0.00046,0.00046,0.5,98952,46,98929,6296432,63.63
2012,17,0.00041,0.00041,0.5,98907,40,98886,6197503,62.66
2012,18,0.00049,0.00049,0.5,98866,48,98842,6098616,61.69
2012,19,0.0006,0.0006,0.5,98818,60,98788,5999774,60.72
2012,20,0.00055,0.00055,0.5,98759,55,98731,5900986,59.75
2012,21,0.0006,0.0006,0.5,98704,59,98674,5802254,58.78
2012,22,0.0006,0.0006,0.5,98645,60,98615,5703580,57.82
2012,23,0.00069,0.00069,0.5,98585,68,98551,5604965,56.85
2012,24,0.00061,0.00061,0.5,98517,60,98487,5506413,55.89
2012,25,0.00063,0.00063,0.5,98457,62,98426,5407926,54.93
2012,26,0.00078,0.00078,0.5,98395,77,98357,5309500,53.96
2012,27,0.00076,0.00076,0.5,98319,75,98281,5211143,53
2012,28,0.00073,0.00073,0.5,98244,72,98208,5112862,52.04
2012,29,0.0008,0.0008,0.5,98172,79,98132,5014655,51.08
2012,30,0.00088,0.00088,0.5,98093,86,98050,4916522,50.12
2012,31,0.00085,0.00085,0.5,98007,83,97965,4818472,49.16
2012,32,0.00104,0.00104,0.5,97924,102,97873,4720507,48.21
2012,33,0.00094,0.00094,0.5,97822,92,97776,4622634,47.26
2012,34,0.001,0.001,0.5,97730,97,97681,4524858,46.3
2012,35,0.00101,0.00101,0.5,97633,99,97583,4427176,45.35
2012,36,0.00111,0.00111,0.5,97534,108,97480,4329593,44.39
2012,37,0.00116,0.00116,0.5,97426,113,97369,4232113,43.44
2012,38,0.00141,0.00141,0.5,97313,137,97244,4134744,42.49
2012,39,0.00129,0.00129,0.5,97176,126,97113,4037499,41.55
2012,40,0.00135,0.00135,0.5,97050,131,96985,3940386,40.6
2012,41,0.0017,0.0017,0.5,96919,165,96837,3843402,39.66
2012,42,0.00176,0.00176,0.5,96754,170,96669,3746565,38.72
2012,43,0.00189,0.00188,0.5,96584,182,96493,3649896,37.79
2012,44,0.00215,0.00215,0.5,96402,207,96298,3553403,36.86
2012,45,0.00225,0.00225,0.5,96195,217,96086,3457104,35.94
2012,46,0.00241,0.00241,0.5,95978,231,95863,3361018,35.02
2012,47,0.00241,0.00241,0.5,95747,231,95632,3265155,34.1
2012,48,0.00262,0.00262,0.5,95517,250,95391,3169524,33.18
2012,49,0.00288,0.00287,0.5,95266,274,95129,3074132,32.27
2012,50,0.00332,0.00331,0.5,94993,315,94835,2979003,31.36
2012,51,0.00369,0.00369,0.5,94678,349,94503,2884168,30.46
2012,52,0.00364,0.00364,0.5,94329,343,94157,2789664,29.57
2012,53,0.00424,0.00423,0.5,93986,398,93787,2695507,28.68
2012,54,0.00465,0.00464,0.5,93588,434,93371,2601720,27.8
2012,55,0.00509,0.00508,0.5,93154,473,92917,2508349,26.93
2012,56,0.00555,0.00553,0.5,92681,513,92424,2415432,26.06
2012,57,0.00601,0.00599,0.5,92168,552,91892,2323008,25.2
2012,58,0.00671,0.00669,0.5,91615,613,91309,2231116,24.35
2012,59,0.00747,0.00744,0.5,91003,677,90664,2139807,23.51
2012,60,0.00794,0.00791,0.5,90325,714,89968,2049143,22.69
2012,61,0.00835,0.00832,0.5,89611,745,89238,1959175,21.86
2012,62,0.00868,0.00864,0.5,88866,768,88482,1869937,21.04
2012,63,0.01006,0.01,0.5,88098,881,87657,1781455,20.22
2012,64,0.0117,0.01163,0.5,87216,1015,86709,1693798,19.42
2012,65,0.01279,0.01271,0.5,86202,1096,85654,1607089,18.64
2012,66,0.01483,0.01472,0.5,85106,1253,84480,1521435,17.88
2012,67,0.01597,0.01585,0.5,83853,1329,83189,1436955,17.14
2012,68,0.01692,0.01678,0.5,82525,1385,81832,1353766,16.4
2012,69,0.01885,0.01867,0.5,81140,1515,80382,1271934,15.68
2012,70,0.02061,0.0204,0.5,79625,1624,78813,1191552,14.96
2012,71,0.02179,0.02156,0.5,78001,1682,77160,1112739,14.27
2012,72,0.02428,0.02399,0.5,76319,1831,75404,1035579,13.57
2012,73,0.02663,0.02628,0.5,74488,1957,73510,960175,12.89
2012,74,0.02997,0.02953,0.5,72531,2142,71460,886665,12.22
2012,75,0.03208,0.03157,0.5,70389,2222,69278,815205,11.58
2012,76,0.03527,0.03466,0.5,68167,2363,66985,745927,10.94
2012,77,0.04074,0.03993,0.5,65804,2627,64490,678942,10.32
2012,78,0.04376,0.04282,0.5,63177,2705,61824,614452,9.73
2012,79,0.05009,0.04887,0.5,60471,2955,58994,552628,9.14
2012,80,0.05298,0.05161,0.5,57516,2968,56032,493634,8.58
2012,81,0.06459,0.06257,0.5,54548,3413,52842,437602,8.02
2012,82,0.07491,0.0722,0.5,51135,3692,49289,384760,7.52
2012,83,0.08055,0.07743,0.5,47443,3674,45606,335471,7.07
2012,84,0.09571,0.09134,0.5,43769,3998,41770,289865,6.62
2012,85,0.10116,0.09629,0.5,39771,3830,37856,248095,6.24
2012,86,0.11169,0.10578,0.5,35942,3802,34041,210238,5.85
2012,87,0.12633,0.11882,0.5,32140,3819,30230,176198,5.48
2012,88,0.1328,0.12453,0.5,28321,3527,26557,145968,5.15
2012,89,0.14798,0.13778,0.5,24794,3416,23086,119410,4.82
2012,90,0.16255,0.15033,0.5,21378,3214,19771,96325,4.51
2012,91,0.18425,0.1687,0.5,18164,3064,16632,76554,4.21
2012,92,0.18867,0.1724,0.5,15100,2603,13798,59922,3.97
2012,93,0.20198,0.18345,0.5,12496,2292,11350,46124,3.69
2012,94,0.23943,0.21383,0.5,10204,2182,9113,34773,3.41
2012,95,0.2572,0.22789,0.5,8022,1828,7108,25660,3.2
2012,96,0.27996,0.24558,0.5,6194,1521,5433,18552,3
2012,97,0.30399,0.26388,0.5,4673,1233,4056,13119,2.81
2012,98,0.32923,0.2827,0.5,3440,972,2954,9063,2.63
2012,99,0.3556,0.30192,0.5,2467,745,2095,6109,2.48
2012,100,0.38298,0.32143,0.5,1722,554,1446,4014,2.33
2012,101,0.41123,0.34109,0.5,1169,399,969,2569,2.2
2012,102,0.44018,0.36078,0.5,770,278,631,1599,2.08
2012,103,0.46965,0.38034,0.5,492,187,399,968,1.97
2012,104,0.49944,0.39964,0.5,305,122,244,570,1.87
2012,105,0.52933,0.41855,0.5,183,77,145,326,1.78
2012,106,0.5591,0.43695,0.5,106,47,83,181,1.7
2012,107,0.58853,0.45472,0.5,60,27,46,98,1.63
2012,108,0.61741,0.47177,0.5,33,15,25,51,1.57
2012,109,0.64555,0.48803,0.5,17,8,13,26,1.52
2012,110+,0.67277,1,1.49,9,9,13,13,1.49
2013,0,0.00705,0.00701,0.13,100000,701,99394,7901348,79.01
2013,1,0.00051,0.00051,0.5,99299,50,99274,7801955,78.57
2013,2,0.00026,0.00026,0.5,99249,25,99236,7702681,77.61
2013,3,0.00017,0.00017,0.5,99223,17,99215,7603445,76.63
2013,4,0.00022,0.00022,0.5,99206,22,99195,7504230,75.64
2013,5,0.00014,0.00014,0.5,99184,14,99177,7405035,74.66
2013,6,0.00018,0.00018,0.5,99170,18,99161,7305858,73.67
2013,7,0.00015,0.00015,0.5,99152,15,99145,7206697,72.68
2013,8,0.00013,0.00013,0.5,99137,13,99131,7107552,71.69
2013,9,0.00013,0.00013,0.5,99124,13,99118,7008422,70.7
2013,10,0.00014,0.00014,0.5,99111,14,99104,6909304,69.71
2013,11,0.00013,0.00013,0.5,99097,13,99091,6810200,68.72
2013,12,0.00021,0.00021,0.5,99084,21,99074,6711109,67.73
