"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101"
"Latvia",20,30.3381619121228,35.4019127009304,39.1665764914116,42.1131117147796,44.5155281937747,46.5498560669714,48.3256278567365,49.9073179581261,51.3339481250984,52.6335256103287,53.8301757707951,54.9459041275161,55.9922280705934,56.9751929745854,57.9084246159828,58.7972894427633,59.6456811996604,60.4548478805807,61.2264322796681,61.966874175072,62.680258659637,63.3702611709114,64.0374354100487,64.6799777360832,65.3078613637336,65.9227862330106,66.5164887574469,67.0993147894164,67.6721998331185,68.2257364734412,68.7717357178341,69.3039837679472,69.8234014110509,70.3353391908503,70.8297870947111,71.3208561708537,71.7935037746722,72.2636138726666,72.7181311506351,73.1699647446213,73.60769183508,74.0438137520065,74.4660709049531,74.8883280578998,75.2966579553461,75.7045919346846,76.1022563279956,76.4967856170144,76.8851687801843,77.2670235384432,77.6473400267707,78.0171772694365,78.3870145121023,78.749023759032,79.1075895803239,79.4642610499684,79.8125593838337,80.1608577176989,80.5038247967009,80.8432452273336,81.1826656579663,81.5153956713469,81.8477656133519,82.178975340069,82.5065331773074,82.8340910145458,83.1605435215125,83.4858615680611,83.8111796146096,84.1369229897344,84.4628261036398,84.7887292175453,85.1181278955113,85.4476517918294,85.7787907201094,86.115210461966,86.4516302038225,86.7939325105718,87.1408761106272,87.4878197106827,87.8489553500825,88.2106073637075,88.5816647703712,88.9630630490999,89.3474964627459,89.7549307437653,90.1623650247847,90.6007477234472,91.0422800844067,91.52259375967,92.0097911089849,92.554428343005,93.1272016419502,93.7488182754527,94.4638836147279,95.2786623700105,96.2515609646365,97.5011559721087,99.4171496351733,109.099999999429
"Netherlands",20,41.2018368966631,48.4833902909378,52.471641721856,55.2629248018751,57.4619381963975,59.3177614338523,60.9298237681169,62.3586013905907,63.6202922397623,64.7675422902024,65.8173595443876,66.7845850346696,67.6819783993349,68.5200595169517,69.3068793237313,70.0486364621026,70.7509036618446,71.4192748192855,72.0480067490412,72.6419214477523,73.2156944791444,73.7562643910266,74.2757564046354,74.7779410035648,75.253778379116,75.7211556151152,76.1619871310142,76.5974317640108,77.0099512731685,77.4154069305988,77.8052526608335,78.1820518882636,78.5546216337175,78.90434124639,79.2540608590625,79.5894728900272,79.9146384230545,80.2398039560818,80.5477326243329,80.8517454037299,81.1557581831268,81.4447899384986,81.7312702627364,82.0177505869742,82.2940679501328,82.5662924089489,82.838516867765,83.1061027345222,83.3669246009017,83.6277464672812,83.8885683336607,84.141051864615,84.393153178993,84.6452544933711,84.8950350147872,85.1411266727346,85.387218330682,85.6333099886294,85.8769854686142,86.1197627687946,86.3625400689751,86.6053002344905,86.8472952102541,87.0892901860178,87.3312851617815,87.5737705923941,87.8173852104409,88.0609998284877,88.3046144465345,88.5508059123417,88.7986555822974,89.0465052522531,89.2943549222087,89.5496007610731,89.8050189829152,90.0604372047574,90.3213163088286,90.5887737494591,90.8562311900896,91.125274487916,91.4106371131832,91.6959997384504,91.9813623637175,92.2904724045096,92.6012418162324,92.9133632265272,93.2591132249527,93.6048632233781,93.9712655039619,94.3644251948313,94.7669419939259,95.2239871598199,95.6962958344266,96.2394314933453,96.8432015026031,97.5277608797862,98.3596849681612,99.4626087692654,101.096179017123,110
"Norway",20,38.1276306231684,47.044549956463,51.825145855824,55.0235572364486,57.4448913513752,59.440724425946,61.1480867443801,62.6440734415623,63.9733442166236,65.1546995943419,66.2191940110838,67.1982772578316,68.1107024617939,68.968146898029,69.7757986502295,70.5364776499406,71.2497472938724,71.9087147544944,72.533432371324,73.1312799964147,73.6836960438903,74.2181603895612,74.7285760121579,75.2145887553595,75.68826125629,76.1369211685289,76.577859017872,76.9970758753146,77.4079707460742,77.8037974358575,78.1864035403669,78.5642086199102,78.9201966848227,79.2761847497351,79.6163376518951,79.9480458330736,80.2797540142521,80.591487388749,80.9019223403318,81.2116322590553,81.5038532247468,81.7960741904383,82.0882951561299,82.3655895769443,82.6422611712482,82.9189327655521,83.1863735824686,83.4499887505337,83.7136039185989,83.9742329003873,84.2276536459175,84.4810743914477,84.734495136978,84.9828413442093,85.2294186379685,85.4759959317278,85.7222502088789,85.9652990498198,86.2083478907608,86.4513967317018,86.6940950888429,86.9362419851086,87.1783888813743,87.4205357776401,87.663341042946,87.9064678961785,88.1495947494111,88.3927216026436,88.6386151439016,88.8845940664895,89.1305729890774,89.3783105877286,89.6299405415426,89.8815704953566,90.1332004491705,90.3920684234418,90.6535522904863,90.9150361575307,91.1810522850294,91.4580237711197,91.73499525721,92.0129420741244,92.3124876909546,92.6120333077847,92.9127943752705,93.2437835784843,93.5747727816981,93.9194334097094,94.2932082509226,94.6669830921358,95.0932795414358,95.5246649437003,96.0198537054758,96.5343773445672,97.1470591383766,97.8428091591324,98.6743820039578,99.750728995437,101.383025110108,109.999999999903
"New Zealand",20,36.8152757331041,45.2186018605133,50.0596645145836,53.5170504176742,56.2306171135377,58.532303715147,60.5106000063319,62.1920032979781,63.6420372967043,64.9424261403393,66.1094351708032,67.1743057970335,68.1503881395491,69.0476905479286,69.8772488304342,70.6503604912485,71.3772469160364,72.0561934009136,72.6964135195965,73.3097321498365,73.8936244571974,74.4420257905297,74.9762978081596,75.4760331166136,75.9624905315192,76.4244748490003,76.8726151358222,77.3002985113012,77.7188545205799,78.1160365268106,78.5123287903276,78.8827763779238,79.25322396552,79.609472842646,79.9564043506721,80.3031325096001,80.6289155771145,80.9546986446288,81.2756772767164,81.5820124017187,81.888347526721,82.1891865447728,82.4777396307313,82.7662927166897,83.0519006378844,83.3249587116412,83.598016785398,83.8710748591548,84.1330347600305,84.3936797370659,84.6543247141012,84.9110091548538,85.1626752968739,85.4143414388941,85.6660075809142,85.9125859237263,86.158369744349,86.4041535649717,86.649239343036,86.8915875098916,87.1339356767471,87.3762838436026,87.6180342744907,87.8591613525742,88.1002884306576,88.3414155087411,88.5837131285468,88.8263864173538,89.0690597061607,89.3119899636537,89.5599781304022,89.8079662971506,90.0559544638991,90.3081308897275,90.5661114790713,90.8240920684151,91.0820726577588,91.3543082640505,91.6276084448504,91.9009086256503,92.1877595332035,92.4823182034397,92.776876873676,93.0877955475876,93.4104637966061,93.7331320456246,94.0847388724198,94.4439104422546,94.8166897507407,95.2232751491783,95.6344270193213,96.1031901360542,96.5846362701232,97.1360270722743,97.7456046627822,98.4338563396896,99.264461275465,100.359946692145,101.976796165026,110
"Poland",20,33.533617277167,40.6389433785283,44.7888170477595,47.7385424943188,50.0254161240545,51.9090009661577,53.5174545236416,54.9270967756865,56.1920287234034,57.3469174331578,58.4192647237757,59.4205842085422,60.3596762729996,61.2439754369339,62.0804278005447,62.8756996135318,63.6359378589171,64.3664832953615,65.0717651431603,65.7492936734416,66.4054695483227,67.0458108008905,67.6711353078948,68.2744216978538,68.8662710822016,69.445915461061,70.0048253067179,70.5548012091043,71.0881481645256,71.6072146086091,72.116870793094,72.6069975992179,73.0933181707545,73.5575741934882,74.0205473397781,74.4634680808754,74.9061060612197,75.3294237201155,75.7527413790113,76.1597489969204,76.5647069631322,76.9580541119618,77.3455760214918,77.7273380750959,78.0980898489079,78.4688416227199,78.8248510317237,79.1795077990996,79.528465319033,79.8680564343701,80.2076475497072,80.5374429299314,80.8635792540774,81.1897155782234,81.504941677235,81.8198125295119,82.1337267189778,82.4399125694146,82.7460984198514,83.0512682267134,83.3515039478986,83.6517396690838,83.9514151781374,84.2484148352455,84.5454144923536,84.8423263258999,85.1387110097483,85.4350956935968,85.7316869047471,86.0300160230026,86.3283451412582,86.6270837004167,86.9299920701967,87.2329004399767,87.5367003668757,87.8471504593577,88.1576005518397,88.4705026439252,88.792138868607,89.1137750932887,89.4421144039381,89.7796721579029,90.1172299118678,90.4715196773091,90.8312449886981,91.198648755395,91.5887371053139,91.9788254552329,92.4077232033027,92.8388484943028,93.3170980516439,93.8036078698735,94.3626743148977,94.9601657097741,95.6192723591675,96.4039057687344,97.3393691724015,98.5701177353228,100.411024632418,109.1
"Portugal",20,38.0396479900743,44.7692547816788,48.7453200300911,51.7325673800046,54.1978553731427,56.2819185119832,58.1299559057779,59.8066237973718,61.330664899853,62.7013393419235,63.9553365074731,65.1048014694932,66.1682354316557,67.1653533624018,68.1035695858305,68.9867203803628,69.8162973873754,70.5941585300366,71.3244024658464,71.9953336367576,72.6261971718408,73.2278109750488,73.7898075783985,74.3242273867234,74.8421708891173,75.3269123954855,75.8069781794573,76.2552501298609,76.703291441111,77.122208846661,77.541126252211,77.9357555368413,78.3264132678155,78.7015693831981,79.0643292097666,79.4250691427345,79.7607797881082,80.0964904334819,80.4222705796128,80.7327637733702,81.0432569671275,81.3425653715648,81.6304712656571,81.9183771597494,82.1991345921959,82.4676763057618,82.7362180193276,83.0044851813279,83.2575368349425,83.5105884885572,83.7636401421719,84.0116493867515,84.2537663389509,84.4958832911503,84.7380002433498,84.9756422077296,85.2117437963836,85.4478453850376,85.6839469736916,85.9187733399283,86.1535066758866,86.3882400118449,86.6232089061715,86.8603490921066,87.0974892780417,87.3346294639768,87.5733548671479,87.8157329037702,88.0581109403924,88.3004889770147,88.5474639084967,88.7976407107145,89.0478175129322,89.2979943151499,89.5591624577505,89.8204194308529,90.0816764039552,90.3515226736968,90.6284793642985,90.9054360549003,91.1888579946432,91.4875471083502,91.7862362220573,92.0932047301034,92.4210131276485,92.7488215251936,93.0971842172024,93.4631394373603,93.8330439592843,94.2486738524088,94.6643037455333,95.1394499546563,95.6238122572619,96.1908561690635,96.810564208438,97.5149649922654,98.3699112023883,99.4971167183466,101.171409819299,109.999999999908
"Russian Federation",20,25.7616646621242,29.6128110758878,32.5255445003739,34.9949741117764,37.2374587806719,39.3359099978007,41.3241101198432,43.1938523951085,44.9308005583404,46.5369751848718,48.0288360274692,49.4128579011174,50.7084487312138,51.9139210532859,53.0461264456572,54.109881433962,55.1105935877762,56.0537478231314,56.9500516828842,57.8049745455866,58.6195833509905,59.4002046416336,60.1510922369032,60.8758461131509,61.5776641850153,62.257633252654,62.9125309390672,63.5523660445235,64.1789019117841,64.7868627689028,65.3823208080569,65.9688717243834,66.5396965352912,67.1010767663867,67.6545398063521,68.191844752148,68.7233417889464,69.2408975447258,69.7489588166292,70.2475017574491,70.7326380220857,71.2118661061703,71.6756111187392,72.135866988756,72.5806499441299,73.0229278064834,73.4515836322012,73.8773646935512,74.2926370707427,74.7036582397899,75.1079011904324,75.5059449096725,75.901039150164,76.287792966814,76.674546783464,77.052192378375,77.4291963094191,77.8016483491352,78.1703298799701,78.5382811779747,78.90006156496,79.2618419519453,79.6203199373068,79.9767576374069,80.3328683705466,80.6857952356883,81.0387221008299,81.3909360693002,81.7425501155277,82.0941641617551,82.4470454833952,82.7999481933534,83.1547086045568,83.5119003817663,83.8690921589757,84.2332905927878,84.5981527449272,84.9681227314342,85.3444173076876,85.7215717627585,86.1134886617423,86.5054055607262,86.9127704911679,87.3250502802957,87.7522287151607,88.1903898034335,88.6455224162222,89.1162200725915,89.6118151257775,90.1233577531905,90.6786913510043,91.2582203187193,91.8867281425235,92.5840365885636,93.356894694277,94.2431303240598,95.3038258345825,96.6691780254271,98.7563996964051,109.1
"Slovak Republic",20,35.1681641648839,42.2555651138819,46.2564862195583,48.9845421489374,51.1397052466548,52.9441202017153,54.4980911695791,55.8708617820315,57.0978681601497,58.2129605737416,59.2411013679524,60.1962907447377,61.0906895299048,61.9345528067739,62.7362838752377,63.5025760549678,64.238685951529,64.9463213164705,65.6237986368364,66.280618720448,66.9190761959314,67.5335284307358,68.1264347409064,68.7056569852585,69.2607297528312,69.7987046813082,70.323725298397,70.8234382232276,71.3177780532123,71.7850285215549,72.2493880005187,72.6907998644071,73.1305241582667,73.5488104877226,73.9670968171786,74.366416670103,74.7641172061209,75.149542829898,75.5285978030222,75.9026904126039,76.2642724635559,76.6258545145079,76.973987864071,77.3186520638684,77.660279632385,77.9884138282006,78.3165480240163,78.637749113821,78.9501592685756,79.2625694233302,79.5671072095762,79.8654619648893,80.1638167202024,80.4559675783774,80.742908722223,81.0298498660686,81.3135380981554,81.5924872379796,81.8714363778039,82.1496430127984,82.4244814261024,82.6993198394064,82.9741582527103,83.2489325178669,83.5237001255039,83.7984677331408,84.0756783537809,84.3543208107141,84.6329632676473,84.9146037098635,85.2007311411402,85.4868585724169,85.7756770748809,86.0723543273183,86.3690315797556,86.668599317687,86.9783271946137,87.2880550715404,87.6026386997358,87.9277471880566,88.2528556763773,88.5880311933665,88.9315303306016,89.2750294678366,89.6399874681593,90.0066277011681,90.3877290769616,90.7849695291358,91.1908240845027,91.6296880742666,92.0774922601637,92.5735905608096,93.0966990558564,93.6717637154457,94.3315858287514,95.0852746947586,95.9998566943846,97.1920600042499,99.0377873767394,109.1
"Slovenia",20,37.1491808555937,45.2145191711774,49.7976643009594,52.8039302419481,55.0535339763138,56.8402232350936,58.3437058817871,59.6934200921572,60.9264761140977,62.0797256289963,63.1599595809349,64.1693736452926,65.1203808763066,66.0219718058259,66.8798751813559,67.6986997015694,68.4762259213884,69.2197277252202,69.9315268409317,70.6140037745104,71.2680704821618,71.8807439629599,72.4706086824989,73.0378034189274,73.5683460252465,74.0876885918214,74.5764509525341,75.0541804048705,75.5103033236544,75.9559822487563,76.3834814071752,76.8041502374894,77.2053388477432,77.6061087450258,77.9815625477825,78.3570163505392,78.7166086217229,79.0664450612946,79.4151490711376,79.7406532831345,80.0661574951314,80.385676393725,80.6899258769595,80.994175360194,81.292927057291,81.5801818618144,81.8674366663378,82.1522973751455,82.4269777236159,82.7016580720864,82.9763384205569,83.2430897181069,83.5090936059354,83.775097493764,84.0381908113525,84.2987077011736,84.5592245909948,84.8195190635885,85.077100842063,85.3346826205375,85.592264399012,85.8493073783698,86.1059629748285,86.3626185712872,86.6193258275396,86.8766693278973,87.134012828255,87.3913563286127,87.6500317163732,87.9096802131031,88.1693287098329,88.4294894126957,88.6937275013223,88.957965589949,89.2222036785756,89.4922238883899,89.7646567966311,90.0370897048722,90.3149490430553,90.600879968267,90.8868108934787,91.1779883948883,91.4845423731593,91.7910963514303,92.1071019644851,92.4433274886998,92.7795530129145,93.1420790419787,93.5192859406517,93.9106463584086,94.3431817672212,94.788677583784,95.2952495000085,95.8412839798129,96.4469069621976,97.1741113194118,98.0389854429497,99.1398641178934,100.842597918249,109.999999999545
"Sweden",20,38.3854587976912,47.9024637707414,52.6444063802982,55.8464172336782,58.3377358820539,60.3594440104098,62.0379237404123,63.477169468537,64.7442435701471,65.889693426348,66.927338562394,67.8897561195695,68.7881698425931,69.6290702921227,70.4174264842304,71.1460065121621,71.8276271013134,72.4720009638708,73.08541982325,73.6498794686116,74.1964939091499,74.7157534446254,75.2104805978709,75.6917157159134,76.1472616006299,76.5953487535615,77.0203241704069,77.4382570155727,77.8384787653075,78.227518786678,78.6081505994225,78.969126421113,79.3301022428034,79.6698695782004,80.0045440336924,80.3364806474156,80.6477914873717,80.9591023273279,81.2659073484973,81.5572970531701,81.8486867578428,82.1377994994678,82.41263376116,82.6874680228522,82.9623022845444,83.2256056885092,83.4870760262493,83.7485463639893,84.0056860046835,84.2568638250018,84.5080416453201,84.7592194656384,85.0041370869766,85.247841316904,85.4915455468315,85.7345039779051,85.9730520238209,86.2116000697366,86.4501481156524,86.6874463974516,86.9226332067299,87.1578200160081,87.3930068252864,87.627306449532,87.8608656099976,88.0944247704633,88.327983930929,88.5621067399524,88.7964808240575,89.0308549081625,89.2652289922676,89.503476275722,89.7423982734492,89.9813202711763,90.221063404005,90.4696773606617,90.7182913173184,90.9669052739751,91.2230043512797,91.4877273613828,91.7524503714859,92.0187163324934,92.3072235114713,92.5957306904493,92.8842378694272,93.2040294648845,93.5256290090482,93.8538213455657,94.2203140501495,94.5868067547332,94.9951063054615,95.4220882987116,95.8966631022787,96.4052336015423,97.003807318903,97.6776391050481,98.4895207062984,99.5579587131276,101.154213329068,109.999999999316
"Ukraine",20,27.706175138648,32.1870167226484,35.4186266921018,38.0962193216242,40.4693310471807,42.6144641983481,44.5420374612963,46.2820336074748,47.866600646081,49.3131345165662,50.656808336955,51.8920867293405,53.0444677139062,54.1209512206148,55.1279081456392,56.0739761611826,56.9701034194888,57.8219132637724,58.6306258600356,59.4010354908562,60.1386519136354,60.8476034839428,61.5316611867699,62.1889847847713,62.8213996105955,63.4382222392725,64.0390175147916,64.6186581219317,65.1887089717011,65.7447449835005,66.2865780613475,66.8220986595124,67.3394543183372,67.8511013325246,68.3496227330909,68.8386890331061,69.3182151429125,69.78584936891,70.2462230477748,70.6939145227477,71.1352450992094,71.5649908499009,71.9878355713685,72.4020147660787,72.8074673897909,73.2085292027108,73.5982161025201,73.9879030023295,74.3643136488767,74.7402989588249,75.1097389179484,75.4743458887667,75.8379881295252,76.19356502377,76.5491419180148,76.9007538758248,77.2494440566903,77.5981342375559,77.9417592290963,78.2853569721515,78.6275901189503,78.9675519174559,79.3075137159615,79.6457740707429,79.9833985637991,80.3209662343798,80.6576781741556,80.9943901139315,81.3314591047201,81.6690880655166,82.0067170263131,82.3467617203227,82.6877286589758,83.0292361128283,83.3766255632292,83.7240150136302,84.0764177443394,84.4339677276113,84.7915177108832,85.1632361584433,85.5352988974187,85.9182114027214,86.3097415506504,86.7077649186923,87.1243987379035,87.5441509635382,87.9924482633964,88.4443462589261,88.9322597039108,89.4324130787061,89.9700217041465,90.5436297343283,91.1500749299448,91.8311821394678,92.5908536741739,93.4594253184303,94.4961518133061,95.8451498992344,97.9025173837012,109.099999999012
"United States",20,30.33642971728,38.2248138687482,43.6264567713636,47.3365677828902,50.1284694022893,52.4106245810105,54.3363760578028,56.0274811736639,57.5402397571471,58.929348239983,60.2123093138277,61.4089845443109,62.5138751877947,63.5486436682039,64.5202510610226,65.4355377541991,66.3007088138497,67.1211798902764,67.9017012572769,68.6465908268236,69.3511314945369,70.0229758664061,70.6690763267685,71.2927916511291,71.880046440165,72.4513508712146,73.0040436777083,73.5308599677233,74.0493751964054,74.5421645785955,75.0278047393455,75.4944884748684,75.9528918504466,76.3955993105241,76.8313528466686,77.2518014253584,77.6686641640383,78.0682454589757,78.4678267539131,78.8494232035608,79.2294447534339,79.5995119314298,79.9614738900031,80.3223852298787,80.6681205943833,81.0138559588878,81.3530703779913,81.6846789003391,82.016287422687,82.3389611807322,82.658617736752,82.9782742927717,83.2887231660563,83.5985005968899,83.9080646555898,84.2098573497715,84.5116500439532,84.8131646780761,85.1087148572721,85.4042650364681,85.699815215664,85.9908101046687,86.281802143826,86.5727941829834,86.8612589763836,87.1494631201369,87.4376672638903,87.7252914801896,88.0127556564674,88.3002198327452,88.5888653938227,88.8781390253125,89.1674126568023,89.4594375123762,89.753790443341,90.0481433743059,90.3469796164338,90.650593670196,90.9542077239582,91.2653799421962,91.5835342260121,91.9016885098279,92.2344554237749,92.5737569592108,92.9141901954753,93.2828969448508,93.6516036942264,94.0440665570189,94.4525310192497,94.8818080487505,95.3430764407521,95.8350884962455,96.3657546803616,96.9643065314672,97.6215617553376,98.375941900415,99.2936860149589,100.489617256616,102.25256032211,109.999999999799
