Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1951,74,0.06128,0.05946,0.5,47251,2810,45847,424489,8.98
1951,75,0.06627,0.06414,0.5,44442,2851,43017,378643,8.52
1951,76,0.07259,0.07005,0.5,41591,2913,40135,335626,8.07
1951,77,0.07984,0.07678,0.5,38678,2970,37193,295492,7.64
1951,78,0.0865,0.08292,0.5,35708,2961,34228,258298,7.23
1951,79,0.09395,0.08973,0.5,32748,2939,31278,224071,6.84
1951,80,0.09925,0.09456,0.5,29809,2819,28400,192792,6.47
1951,81,0.10745,0.10197,0.5,26990,2752,25614,164393,6.09
1951,82,0.11953,0.11279,0.5,24238,2734,22871,138779,5.73
1951,83,0.13232,0.12411,0.5,21504,2669,20170,115907,5.39
1951,84,0.14492,0.13513,0.5,18835,2545,17563,95738,5.08
1951,85,0.1588,0.14712,0.5,16290,2397,15092,78175,4.8
1951,86,0.16828,0.15522,0.5,13894,2157,12815,63083,4.54
1951,87,0.18402,0.16852,0.5,11737,1978,10748,50268,4.28
1951,88,0.19079,0.17418,0.5,9759,1700,8909,39520,4.05
1951,89,0.21291,0.19243,0.5,8059,1551,7284,30611,3.8
1951,90,0.24243,0.21622,0.5,6508,1407,5805,23327,3.58
1951,91,0.24009,0.21435,0.5,5101,1093,4554,17522,3.43
1951,92,0.26091,0.2308,0.5,4008,925,3545,12967,3.24
1951,93,0.27808,0.24413,0.5,3083,753,2706,9422,3.06
1951,94,0.30872,0.26744,0.5,2330,623,2019,6716,2.88
1951,95,0.32021,0.27602,0.5,1707,471,1471,4697,2.75
1951,96,0.34139,0.29161,0.5,1236,360,1056,3226,2.61
1951,97,0.36323,0.3074,0.5,875,269,741,2170,2.48
1951,98,0.38567,0.32333,0.5,606,196,508,1429,2.36
1951,99,0.40863,0.33931,0.5,410,139,341,921,2.24
1951,100,0.43202,0.35527,0.5,271,96,223,580,2.14
1951,101,0.45573,0.37115,0.5,175,65,142,357,2.04
1951,102,0.47966,0.38688,0.5,110,43,89,215,1.96
1951,103,0.5037,0.40237,0.5,67,27,54,126,1.87
1951,104,0.52775,0.41757,0.5,40,17,32,72,1.8
1951,105,0.55169,0.43241,0.5,23,10,18,41,1.73
1951,106,0.57541,0.44685,0.5,13,6,10,22,1.67
1951,107,0.5988,0.46083,0.5,7,3,6,12,1.61
1951,108,0.62177,0.47431,0.5,4,2,3,6,1.57
1951,109,0.64422,0.48727,0.5,2,1,2,3,1.53
1951,110+,0.66607,1,1.5,1,1,2,2,1.5
1952,0,0.03208,0.03123,0.15,100000,3123,97345,6838118,68.38
1952,1,0.00236,0.00235,0.5,96877,228,96763,6740773,69.58
1952,2,0.0014,0.0014,0.5,96649,135,96581,6644010,68.74
1952,3,0.00103,0.00103,0.5,96514,100,96464,6547428,67.84
1952,4,0.00086,0.00086,0.5,96414,83,96373,6450964,66.91
1952,5,0.0007,0.0007,0.5,96331,68,96297,6354592,65.97
1952,6,0.00074,0.00074,0.5,96263,72,96228,6258295,65.01
1952,7,0.00063,0.00063,0.5,96192,60,96162,6162067,64.06
1952,8,0.00053,0.00053,0.5,96131,51,96106,6065905,63.1
1952,9,0.00045,0.00045,0.5,96080,44,96058,5969799,62.13
1952,10,0.00046,0.00046,0.5,96037,44,96014,5873741,61.16
1952,11,0.00049,0.00049,0.5,95992,47,95968,5777727,60.19
1952,12,0.00055,0.00055,0.5,95945,53,95919,5681758,59.22
1952,13,0.00063,0.00063,0.5,95892,60,95862,5585840,58.25
1952,14,0.00073,0.00073,0.5,95832,70,95797,5489977,57.29
1952,15,0.00091,0.00091,0.5,95762,87,95718,5394180,56.33
1952,16,0.00103,0.00103,0.5,95675,99,95626,5298462,55.38
1952,17,0.00113,0.00113,0.5,95576,108,95522,5202836,54.44
1952,18,0.00129,0.00129,0.5,95468,123,95407,5107314,53.5
1952,19,0.00136,0.00136,0.5,95345,129,95281,5011907,52.57
1952,20,0.0014,0.0014,0.5,95216,134,95149,4916626,51.64
1952,21,0.00141,0.00141,0.5,95082,134,95015,4821477,50.71
1952,22,0.00147,0.00147,0.5,94948,140,94878,4726462,49.78
1952,23,0.00147,0.00147,0.5,94808,139,94738,4631584,48.85
1952,24,0.00148,0.00148,0.5,94669,140,94599,4536846,47.92
1952,25,0.00152,0.00152,0.5,94528,144,94456,4442247,46.99
1952,26,0.00152,0.00151,0.5,94385,143,94313,4347791,46.06
1952,27,0.00151,0.00151,0.5,94242,142,94171,4253478,45.13
1952,28,0.00163,0.00163,0.5,94099,153,94023,4159307,44.2
1952,29,0.00166,0.00166,0.5,93946,156,93868,4065284,43.27
1952,30,0.00167,0.00167,0.5,93790,156,93712,3971416,42.34
1952,31,0.00174,0.00174,0.5,93634,163,93552,3877704,41.41
1952,32,0.00191,0.00191,0.5,93471,179,93381,3784152,40.48
1952,33,0.00202,0.00202,0.5,93292,188,93198,3690771,39.56
1952,34,0.00213,0.00213,0.5,93104,198,93005,3597573,38.64
1952,35,0.0023,0.0023,0.5,92906,214,92799,3504568,37.72
1952,36,0.00247,0.00247,0.5,92692,229,92578,3411769,36.81
1952,37,0.00266,0.00266,0.5,92463,246,92340,3319192,35.9
1952,38,0.0029,0.00289,0.5,92217,267,92084,3226852,34.99
1952,39,0.00318,0.00318,0.5,91950,292,91804,3134768,34.09
1952,40,0.00356,0.00355,0.5,91658,326,91495,3042964,33.2
1952,41,0.00391,0.0039,0.5,91333,356,91154,2951468,32.32
1952,42,0.00424,0.00423,0.5,90976,385,90784,2860314,31.44
1952,43,0.0046,0.00459,0.5,90591,416,90383,2769530,30.57
1952,44,0.00501,0.005,0.5,90176,450,89950,2679147,29.71
1952,45,0.00542,0.0054,0.5,89725,485,89483,2589196,28.86
1952,46,0.00596,0.00594,0.5,89241,530,88976,2499713,28.01
1952,47,0.00651,0.00649,0.5,88711,575,88423,2410738,27.18
1952,48,0.00704,0.00702,0.5,88135,618,87826,2322315,26.35
1952,49,0.00797,0.00794,0.5,87517,695,87169,2234489,25.53
1952,50,0.00877,0.00873,0.5,86822,758,86443,2147319,24.73
1952,51,0.00942,0.00937,0.5,86064,807,85660,2060876,23.95
1952,52,0.01019,0.01014,0.5,85257,865,84825,1975216,23.17
1952,53,0.01131,0.01124,0.5,84392,949,83918,1890392,22.4
1952,54,0.0124,0.01233,0.5,83443,1029,82929,1806474,21.65
1952,55,0.01332,0.01323,0.5,82415,1091,81869,1723545,20.91
1952,56,0.01437,0.01427,0.5,81324,1161,80744,1641675,20.19
1952,57,0.0155,0.01538,0.5,80164,1233,79547,1560931,19.47
1952,58,0.01632,0.01619,0.5,78931,1278,78292,1481384,18.77
1952,59,0.01729,0.01715,0.5,77653,1331,76987,1403092,18.07
1952,60,0.0191,0.01892,0.5,76321,1444,75599,1326105,17.38
1952,61,0.02097,0.02075,0.5,74878,1554,74101,1250506,16.7
1952,62,0.0225,0.02225,0.5,73324,1632,72508,1176405,16.04
1952,63,0.02419,0.0239,0.5,71692,1714,70835,1103897,15.4
1952,64,0.02644,0.02609,0.5,69978,1826,69065,1033062,14.76
1952,65,0.02872,0.02831,0.5,68152,1930,67188,963997,14.14
1952,66,0.03061,0.03015,0.5,66223,1996,65225,896809,13.54
1952,67,0.03227,0.03176,0.5,64227,2040,63207,831584,12.95
1952,68,0.03491,0.03431,0.5,62187,2134,61120,768378,12.36
1952,69,0.03758,0.03689,0.5,60053,2215,58945,707258,11.78
1952,70,0.04097,0.04014,0.5,57838,2322,56677,648312,11.21
1952,71,0.04485,0.04386,0.5,55516,2435,54298,591635,10.66
1952,72,0.04999,0.04877,0.5,53081,2589,51786,537337,10.12
1952,73,0.05467,0.05321,0.5,50492,2687,49148,485551,9.62
1952,74,0.0603,0.05854,0.5,47805,2798,46406,436402,9.13
1952,75,0.06522,0.06316,0.5,45007,2843,43585,389996,8.67
1952,76,0.07092,0.06849,0.5,42164,2888,40720,346411,8.22
1952,77,0.07752,0.07463,0.5,39276,2931,37811,305691,7.78
1952,78,0.0843,0.08089,0.5,36345,2940,34875,267880,7.37
1952,79,0.09146,0.08746,0.5,33405,2922,31944,233005,6.98
1952,80,0.09751,0.09298,0.5,30483,2834,29066,201060,6.6
1952,81,0.10574,0.10043,0.5,27649,2777,26261,171994,6.22
1952,82,0.11447,0.10828,0.5,24872,2693,23526,145733,5.86
1952,83,0.1276,0.11995,0.5,22179,2660,20849,122207,5.51
1952,84,0.14126,0.13194,0.5,19519,2575,18231,101358,5.19
1952,85,0.15358,0.14263,0.5,16943,2417,15735,83127,4.91
1952,86,0.16596,0.15324,0.5,14527,2226,13414,67392,4.64
1952,87,0.17853,0.1639,0.5,12301,2016,11293,53978,4.39
1952,88,0.18523,0.16953,0.5,10285,1744,9413,42686,4.15
1952,89,0.20786,0.18829,0.5,8541,1608,7737,33273,3.9
1952,90,0.23053,0.20671,0.5,6933,1433,6216,25536,3.68
1952,91,0.23631,0.21134,0.5,5500,1162,4919,19320,3.51
1952,92,0.26377,0.23303,0.5,4337,1011,3832,14401,3.32
1952,93,0.26334,0.2327,0.5,3327,774,2940,10569,3.18
1952,94,0.28412,0.24878,0.5,2553,635,2235,7629,2.99
1952,95,0.31168,0.26966,0.5,1918,517,1659,5394,2.81
1952,96,0.33255,0.28514,0.5,1400,399,1201,3735,2.67
1952,97,0.35413,0.30086,0.5,1001,301,851,2534,2.53
1952,98,0.37635,0.31675,0.5,700,222,589,1684,2.41
1952,99,0.39914,0.33274,0.5,478,159,399,1095,2.29
1952,100,0.42241,0.34875,0.5,319,111,263,696,2.18
1952,101,0.44606,0.36472,0.5,208,76,170,433,2.08
1952,102,0.46999,0.38056,0.5,132,50,107,263,1.99
1952,103,0.49409,0.39621,0.5,82,32,66,156,1.91
1952,104,0.51824,0.41159,0.5,49,20,39,90,1.83
1952,105,0.54234,0.42665,0.5,29,12,23,51,1.76
1952,106,0.56627,0.44132,0.5,17,7,13,28,1.69
1952,107,0.58991,0.45555,0.5,9,4,7,15,1.64
1952,108,0.61317,0.46929,0.5,5,2,4,8,1.59
1952,109,0.63595,0.48252,0.5,3,1,2,4,1.55
1952,110+,0.65815,1,1.52,1,1,2,2,1.52
1953,0,0.03067,0.02989,0.14,100000,2989,97444,6871578,68.72
1953,1,0.00216,0.00215,0.5,97011,209,96907,6774134,69.83
1953,2,0.00125,0.00125,0.5,96802,121,96742,6677228,68.98
1953,3,0.00099,0.00099,0.5,96681,96,96633,6580486,68.06
1953,4,0.00079,0.00079,0.5,96585,76,96547,6483853,67.13
1953,5,0.00066,0.00066,0.5,96509,64,96477,6387306,66.18
1953,6,0.00054,0.00054,0.5,96445,52,96419,6290829,65.23
1953,7,0.00059,0.00059,0.5,96393,57,96364,6194411,64.26
1953,8,0.00053,0.00053,0.5,96336,51,96311,6098046,63.3
1953,9,0.00047,0.00047,0.5,96285,45,96263,6001735,62.33
1953,10,0.00042,0.00042,0.5,96240,40,96220,5905473,61.36
1953,11,0.00046,0.00046,0.5,96200,45,96177,5809253,60.39
1953,12,0.00052,0.00052,0.5,96155,50,96130,5713076,59.42
1953,13,0.0006,0.0006,0.5,96105,58,96076,5616945,58.45
1953,14,0.0007,0.0007,0.5,96047,67,96014,5520869,57.48
1953,15,0.00084,0.00084,0.5,95980,81,95940,5424856,56.52
1953,16,0.00098,0.00098,0.5,95899,94,95853,5328916,55.57
1953,17,0.00107,0.00107,0.5,95806,103,95755,5233063,54.62
1953,18,0.00118,0.00118,0.5,95703,113,95647,5137309,53.68
1953,19,0.00131,0.00131,0.5,95591,125,95528,5041662,52.74
1953,20,0.00138,0.00138,0.5,95465,131,95400,4946133,51.81
1953,21,0.0014,0.0014,0.5,95334,134,95267,4850734,50.88
1953,22,0.00143,0.00143,0.5,95200,136,95132,4755467,49.95
1953,23,0.00141,0.00141,0.5,95064,134,94997,4660334,49.02
1953,24,0.00141,0.00141,0.5,94930,134,94863,4565337,48.09
1953,25,0.00142,0.00142,0.5,94796,134,94729,4470474,47.16
1953,26,0.0014,0.0014,0.5,94662,132,94596,4375745,46.23
1953,27,0.0014,0.0014,0.5,94529,133,94463,4281149,45.29
1953,28,0.0015,0.0015,0.5,94397,142,94326,4186686,44.35
1953,29,0.00156,0.00156,0.5,94255,147,94182,4092361,43.42
1953,30,0.0016,0.0016,0.5,94108,151,94033,3998179,42.48
1953,31,0.00166,0.00166,0.5,93958,156,93880,3904146,41.55
1953,32,0.00179,0.00179,0.5,93802,168,93718,3810266,40.62
1953,33,0.00191,0.0019,0.5,93634,178,93545,3716549,39.69
1953,34,0.00202,0.00202,0.5,93455,189,93361,3623004,38.77
1953,35,0.00217,0.00216,0.5,93267,202,93166,3529643,37.84
1953,36,0.00232,0.00231,0.5,93065,215,92957,3436477,36.93
1953,37,0.00251,0.00251,0.5,92849,233,92733,3343520,36.01
1953,38,0.00277,0.00276,0.5,92616,256,92488,3250787,35.1
1953,39,0.00305,0.00305,0.5,92361,282,92220,3158299,34.2
1953,40,0.00342,0.00341,0.5,92079,314,91922,3066079,33.3
1953,41,0.00379,0.00378,0.5,91765,347,91592,2974157,32.41
1953,42,0.00417,0.00416,0.5,91418,381,91228,2882565,31.53
1953,43,0.00452,0.00451,0.5,91038,410,90833,2791337,30.66
1953,44,0.00488,0.00487,0.5,90627,441,90407,2700505,29.8
1953,45,0.00528,0.00527,0.5,90186,475,89949,2610098,28.94
1953,46,0.00581,0.00579,0.5,89711,519,89451,2520150,28.09
1953,47,0.00634,0.00632,0.5,89192,564,88910,2430698,27.25
1953,48,0.00688,0.00686,0.5,88628,608,88324,2341788,26.42
1953,49,0.00776,0.00773,0.5,88020,680,87680,2253465,25.6
1953,50,0.00861,0.00857,0.5,87339,748,86965,2165785,24.8
1953,51,0.00939,0.00935,0.5,86591,809,86186,2078820,24.01
1953,52,0.01013,0.01008,0.5,85782,865,85349,1992633,23.23
1953,53,0.01107,0.011,0.5,84917,934,84450,1907284,22.46
1953,54,0.01212,0.01205,0.5,83983,1012,83477,1822834,21.7
1953,55,0.01307,0.01299,0.5,82971,1077,82432,1739357,20.96
1953,56,0.01407,0.01397,0.5,81893,1144,81321,1656925,20.23
1953,57,0.0151,0.01499,0.5,80749,1210,80144,1575604,19.51
1953,58,0.01597,0.01584,0.5,79539,1260,78909,1495459,18.8
1953,59,0.01705,0.01691,0.5,78279,1323,77618,1416550,18.1
1953,60,0.0187,0.01852,0.5,76956,1425,76243,1338932,17.4
1953,61,0.02052,0.02031,0.5,75531,1534,74764,1262689,16.72
1953,62,0.02239,0.02214,0.5,73997,1639,73178,1187925,16.05
1953,63,0.02428,0.02399,0.5,72358,1736,71490,1114748,15.41
1953,64,0.02636,0.02602,0.5,70622,1838,69703,1043258,14.77
1953,65,0.02864,0.02823,0.5,68785,1942,67814,973554,14.15
1953,66,0.03079,0.03032,0.5,66843,2027,65829,905740,13.55
1953,67,0.0326,0.03208,0.5,64816,2079,63776,839911,12.96
1953,68,0.03497,0.03437,0.5,62736,2156,61658,776135,12.37
1953,69,0.03738,0.03669,0.5,60580,2223,59469,714477,11.79
1953,70,0.04083,0.04001,0.5,58357,2335,57190,655008,11.22
1953,71,0.04469,0.04371,0.5,56022,2449,54798,597819,10.67
1953,72,0.04947,0.04828,0.5,53573,2586,52280,543021,10.14
1953,73,0.05411,0.05269,0.5,50987,2686,49644,490741,9.62
1953,74,0.05991,0.05817,0.5,48301,2809,46896,441097,9.13
1953,75,0.06495,0.06291,0.5,45491,2862,44060,394201,8.67
1953,76,0.07039,0.068,0.5,42629,2899,41180,350141,8.21
1953,77,0.07622,0.07342,0.5,39731,2917,38272,308961,7.78
1953,78,0.0829,0.0796,0.5,36814,2930,35348,270688,7.35
1953,79,0.09068,0.08675,0.5,33883,2939,32413,235340,6.95
1953,80,0.09805,0.09347,0.5,30944,2892,29498,202927,6.56
1953,81,0.10727,0.10181,0.5,28052,2856,26624,173429,6.18
1953,82,0.11675,0.11031,0.5,25196,2779,23806,146805,5.83
1953,83,0.12624,0.11875,0.5,22416,2662,21085,122999,5.49
1953,84,0.14029,0.13109,0.5,19754,2590,18460,101914,5.16
1953,85,0.1549,0.14377,0.5,17165,2468,15931,83454,4.86
1953,86,0.1707,0.15728,0.5,14697,2312,13541,67523,4.59
1953,87,0.18061,0.16565,0.5,12386,2052,11360,53982,4.36
1953,88,0.19012,0.17362,0.5,10334,1794,9437,42622,4.12
1953,89,0.20006,0.18187,0.5,8540,1553,7763,33185,3.89
1953,90,0.23416,0.20962,0.5,6987,1465,6254,25422,3.64
1953,91,0.23342,0.20903,0.5,5522,1154,4945,19167,3.47
1953,92,0.26217,0.23178,0.5,4368,1012,3862,14222,3.26
1953,93,0.28836,0.25202,0.5,3355,846,2933,10361,3.09
1953,94,0.28884,0.25239,0.5,2510,633,2193,7428,2.96
1953,95,0.3148,0.27199,0.5,1876,510,1621,5235,2.79
1953,96,0.33581,0.28753,0.5,1366,393,1170,3614,2.65
1953,97,0.35752,0.3033,0.5,973,295,826,2444,2.51
1953,98,0.37986,0.31923,0.5,678,216,570,1619,2.39
1953,99,0.40275,0.33524,0.5,462,155,384,1049,2.27
1953,100,0.4261,0.35126,0.5,307,108,253,664,2.17
1953,101,0.4498,0.36722,0.5,199,73,163,411,2.07
1953,102,0.47377,0.38303,0.5,126,48,102,249,1.98
1953,103,0.49788,0.39864,0.5,78,31,62,147,1.89
1953,104,0.52202,0.41397,0.5,47,19,37,85,1.82
1953,105,0.54609,0.42896,0.5,27,12,22,48,1.75
1953,106,0.56997,0.44356,0.5,16,7,12,26,1.68
1953,107,0.59354,0.45771,0.5,9,4,7,14,1.63
1953,108,0.61671,0.47136,0.5,5,2,4,7,1.58
1953,109,0.63938,0.4845,0.5,2,1,2,4,1.54
1953,110+,0.66147,1,1.51,1,1,2,2,1.51
1954,0,0.02922,0.0285,0.14,100000,2850,97548,6950164,69.5
1954,1,0.00196,0.00195,0.5,97150,190,97055,6852616,70.54
1954,2,0.00118,0.00117,0.5,96960,114,96903,6755561,69.67
1954,3,0.00088,0.00087,0.5,96846,85,96804,6658658,68.76
1954,4,0.0007,0.0007,0.5,96761,68,96727,6561854,67.81
1954,5,0.00061,0.00061,0.5,96693,59,96664,6465127,66.86
1954,6,0.00054,0.00054,0.5,96635,52,96609,6368463,65.9
1954,7,0.00046,0.00046,0.5,96582,44,96560,6271855,64.94
1954,8,0.00053,0.00053,0.5,96538,51,96512,6175294,63.97
1954,9,0.00048,0.00048,0.5,96487,47,96464,6078782,63
1954,10,0.00043,0.00043,0.5,96440,42,96419,5982318,62.03
1954,11,0.0004,0.0004,0.5,96399,38,96380,5885899,61.06
1954,12,0.00045,0.00045,0.5,96360,43,96339,5789519,60.08
1954,13,0.00053,0.00053,0.5,96317,51,96292,5693181,59.11
1954,14,0.00062,0.00062,0.5,96266,60,96236,5596889,58.14
1954,15,0.00075,0.00075,0.5,96206,72,96170,5500653,57.18
1954,16,0.00086,0.00086,0.5,96134,83,96093,5404482,56.22
1954,17,0.00098,0.00098,0.5,96051,94,96005,5308390,55.27
1954,18,0.00108,0.00108,0.5,95958,104,95906,5212385,54.32
1954,19,0.00117,0.00116,0.5,95854,112,95798,5116479,53.38
1954,20,0.00129,0.00129,0.5,95742,123,95681,5020681,52.44
1954,21,0.00132,0.00132,0.5,95619,126,95556,4925001,51.51
1954,22,0.00135,0.00135,0.5,95493,129,95429,4829445,50.57
1954,23,0.00131,0.00131,0.5,95364,125,95301,4734016,49.64
1954,24,0.00132,0.00132,0.5,95239,125,95176,4638715,48.71
1954,25,0.00133,0.00133,0.5,95113,127,95050,4543539,47.77
1954,26,0.00131,0.00131,0.5,94987,125,94924,4448489,46.83
1954,27,0.00132,0.00132,0.5,94862,126,94799,4353564,45.89
1954,28,0.00142,0.00142,0.5,94736,135,94669,4258765,44.95
1954,29,0.00147,0.00147,0.5,94602,139,94532,4164096,44.02
1954,30,0.00152,0.00152,0.5,94463,144,94391,4069564,43.08
1954,31,0.00159,0.00159,0.5,94319,150,94244,3975174,42.15
1954,32,0.00169,0.00169,0.5,94169,159,94090,3880929,41.21
1954,33,0.00176,0.00176,0.5,94010,165,93927,3786840,40.28
1954,34,0.00188,0.00188,0.5,93845,177,93756,3692912,39.35
1954,35,0.00204,0.00204,0.5,93668,191,93573,3599156,38.42
1954,36,0.00217,0.00217,0.5,93478,203,93376,3505583,37.5
1954,37,0.00234,0.00234,0.5,93275,218,93166,3412207,36.58
1954,38,0.00259,0.00259,0.5,93057,241,92937,3319041,35.67
1954,39,0.00286,0.00285,0.5,92816,265,92684,3226104,34.76
1954,40,0.00316,0.00316,0.5,92551,292,92405,3133420,33.86
1954,41,0.00348,0.00348,0.5,92259,321,92099,3041015,32.96
1954,42,0.00387,0.00386,0.5,91938,355,91761,2948916,32.07
1954,43,0.00423,0.00422,0.5,91583,387,91390,2857155,31.2
1954,44,0.00459,0.00457,0.5,91196,417,90988,2765765,30.33
1954,45,0.00497,0.00496,0.5,90779,450,90554,2674778,29.46
1954,46,0.00548,0.00547,0.5,90329,494,90083,2584223,28.61
1954,47,0.00602,0.006,0.5,89836,539,89566,2494141,27.76
1954,48,0.00655,0.00653,0.5,89297,583,89005,2404575,26.93
1954,49,0.00739,0.00736,0.5,88713,653,88387,2315570,26.1
1954,50,0.0082,0.00817,0.5,88060,719,87700,2227183,25.29
1954,51,0.00899,0.00895,0.5,87340,782,86949,2139483,24.5
1954,52,0.00979,0.00975,0.5,86559,844,86137,2052534,23.71
1954,53,0.01059,0.01053,0.5,85715,903,85264,1966397,22.94
1954,54,0.01137,0.01131,0.5,84812,959,84333,1881133,22.18
1954,55,0.01218,0.01211,0.5,83853,1016,83346,1796800,21.43
1954,56,0.01316,0.01308,0.5,82838,1083,82296,1713455,20.68
1954,57,0.0141,0.014,0.5,81755,1145,81182,1631159,19.95
1954,58,0.01489,0.01478,0.5,80610,1192,80014,1549976,19.23
1954,59,0.01609,0.01596,0.5,79418,1268,78785,1469962,18.51
1954,60,0.01772,0.01756,0.5,78151,1372,77464,1391177,17.8
1954,61,0.01928,0.0191,0.5,76778,1466,76045,1313713,17.11
1954,62,0.02106,0.02084,0.5,75312,1569,74527,1237668,16.43
1954,63,0.02322,0.02296,0.5,73743,1693,72896,1163140,15.77
1954,64,0.02535,0.02504,0.5,72050,1804,71148,1090244,15.13
1954,65,0.02733,0.02696,0.5,70246,1894,69299,1019096,14.51
1954,66,0.02944,0.02902,0.5,68352,1983,67360,949797,13.9
1954,67,0.03154,0.03105,0.5,66369,2061,65338,882437,13.3
1954,68,0.03388,0.03332,0.5,64308,2143,63237,817098,12.71
1954,69,0.03599,0.03535,0.5,62165,2198,61066,753862,12.13
1954,70,0.03923,0.03847,0.5,59968,2307,58814,692795,11.55
1954,71,0.04306,0.04215,0.5,57661,2431,56445,633981,11
1954,72,0.04746,0.04636,0.5,55230,2561,53950,577536,10.46
1954,73,0.05166,0.05036,0.5,52669,2652,51343,523586,9.94
1954,74,0.0572,0.05561,0.5,50017,2781,48626,472243,9.44
1954,75,0.06234,0.06045,0.5,47236,2856,45808,423617,8.97
1954,76,0.06759,0.06538,0.5,44380,2902,42929,377809,8.51
1954,77,0.07269,0.07014,0.5,41479,2909,40024,334879,8.07
1954,78,0.07836,0.07541,0.5,38569,2908,37115,294856,7.64
1954,79,0.08524,0.08175,0.5,35661,2915,34203,257740,7.23
1954,80,0.09328,0.08912,0.5,32746,2918,31286,223537,6.83
1954,81,0.10172,0.09679,0.5,29827,2887,28384,192251,6.45
1954,82,0.11096,0.10513,0.5,26940,2832,25524,163867,6.08
1954,83,0.12007,0.11327,0.5,24108,2731,22743,138343,5.74
1954,84,0.12854,0.12078,0.5,21377,2582,20086,115600,5.41
1954,85,0.1427,0.1332,0.5,18795,2504,17544,95514,5.08
1954,86,0.16028,0.14839,0.5,16292,2417,15083,77970,4.79
1954,87,0.16992,0.15661,0.5,13874,2173,12788,62887,4.53
1954,88,0.1825,0.16724,0.5,11701,1957,10723,50099,4.28
1954,89,0.19608,0.17857,0.5,9744,1740,8874,39376,4.04
1954,90,0.21466,0.19385,0.5,8004,1552,7229,30502,3.81
1954,91,0.22225,0.20002,0.5,6453,1291,5807,23273,3.61
1954,92,0.24729,0.22008,0.5,5162,1136,4594,17466,3.38
1954,93,0.2704,0.2382,0.5,4026,959,3546,12872,3.2
1954,94,0.2929,0.25548,0.5,3067,784,2675,9325,3.04
1954,95,0.29888,0.26002,0.5,2283,594,1987,6650,2.91
1954,96,0.31919,0.27526,0.5,1690,465,1457,4664,2.76
1954,97,0.34023,0.29077,0.5,1225,356,1047,3206,2.62
1954,98,0.36195,0.30648,0.5,869,266,735,2160,2.49
1954,99,0.38428,0.32234,0.5,602,194,505,1424,2.36
1954,100,0.40714,0.33828,0.5,408,138,339,919,2.25
1954,101,0.43043,0.3542,0.5,270,96,222,580,2.15
1954,102,0.45407,0.37005,0.5,174,65,142,358,2.05
1954,103,0.47794,0.38576,0.5,110,42,89,216,1.96
1954,104,0.50194,0.40124,0.5,67,27,54,127,1.88
1954,105,0.52596,0.41644,0.5,40,17,32,73,1.81
1954,106,0.54988,0.4313,0.5,24,10,18,41,1.74
1954,107,0.5736,0.44576,0.5,13,6,10,23,1.68
1954,108,0.597,0.45976,0.5,7,3,6,12,1.63
1954,109,0.62,0.47328,0.5,4,2,3,6,1.58
1954,110+,0.64248,1,1.56,2,2,3,3,1.56
1955,0,0.02844,0.02776,0.14,100000,2776,97604,6955556,69.56
1955,1,0.00189,0.00189,0.5,97224,183,97132,6857952,70.54
1955,2,0.00109,0.00109,0.5,97041,106,96988,6760820,69.67
1955,3,0.00087,0.00087,0.5,96935,84,96893,6663832,68.75
1955,4,0.00068,0.00068,0.5,96851,65,96818,6566939,67.8
1955,5,0.0006,0.0006,0.5,96785,58,96756,6470121,66.85
1955,6,0.00054,0.00054,0.5,96727,52,96701,6373365,65.89
1955,7,0.00048,0.00048,0.5,96675,47,96652,6276664,64.93
1955,8,0.00042,0.00042,0.5,96628,41,96608,6180012,63.96
1955,9,0.00049,0.00048,0.5,96588,47,96564,6083404,62.98
1955,10,0.00044,0.00044,0.5,96541,43,96520,5986839,62.01
1955,11,0.00042,0.00042,0.5,96498,40,96478,5890320,61.04
1955,12,0.00041,0.00041,0.5,96458,39,96438,5793842,60.07
1955,13,0.00049,0.00049,0.5,96419,48,96395,5697403,59.09
1955,14,0.0006,0.0006,0.5,96371,57,96342,5601008,58.12
1955,15,0.00074,0.00074,0.5,96314,71,96278,5504666,57.15
1955,16,0.00086,0.00086,0.5,96242,83,96201,5408388,56.2
1955,17,0.00097,0.00097,0.5,96159,93,96113,5312187,55.24
1955,18,0.00111,0.00111,0.5,96066,107,96013,5216074,54.3
1955,19,0.00121,0.00121,0.5,95960,116,95902,5120061,53.36
1955,20,0.00128,0.00128,0.5,95844,123,95782,5024160,52.42
1955,21,0.00138,0.00138,0.5,95721,132,95655,4928377,51.49
1955,22,0.00141,0.00141,0.5,95589,135,95522,4832722,50.56
1955,23,0.00137,0.00137,0.5,95455,131,95389,4737200,49.63
1955,24,0.00134,0.00134,0.5,95324,128,95260,4641811,48.7
1955,25,0.00134,0.00134,0.5,95196,127,95132,4546551,47.76
1955,26,0.00131,0.00131,0.5,95069,125,95006,4451419,46.82
1955,27,0.0013,0.0013,0.5,94944,124,94882,4356413,45.88
1955,28,0.00138,0.00138,0.5,94820,131,94755,4261531,44.94
1955,29,0.00144,0.00144,0.5,94689,136,94621,4166776,44
1955,30,0.00147,0.00147,0.5,94553,139,94484,4072155,43.07
1955,31,0.00154,0.00153,0.5,94414,145,94342,3977672,42.13
1955,32,0.00165,0.00165,0.5,94269,155,94191,3883330,41.19
1955,33,0.00171,0.00171,0.5,94114,161,94033,3789138,40.26
1955,34,0.00181,0.00181,0.5,93953,170,93868,3695105,39.33
