"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101"
"Lithuania",0.00124813885665271,0.00116613942599362,0.00113456521442101,0.00114301065733254,0.00118190062468737,0.0012422950941053,0.00131626907255583,0.00139757145297639,0.00148221293132017,0.0015687454955027,0.00165812545915342,0.00175312631211854,0.00185734808619312,0.00197400430075207,0.00210482888873921,0.00224954865709101,0.00240624498373823,0.00257248699715505,0.00274660801496283,0.00292840481613346,0.0031190456040178,0.00332062855357814,0.00353595447511119,0.00376848964798602,0.00402181642288042,0.00429797073474919,0.00459515647196724,0.00490653724060723,0.00522181749854571,0.00553165390386305,0.00583267211962699,0.00612992693090044,0.00643506203407439,0.00676124820264202,0.00711800037786149,0.00750867234626105,0.00793125812956344,0.00838099002347252,0.00885270181672455,0.00934202347994411,0.0098458539223919,0.0103628957255208,0.0108941998380485,0.0114427621568462,0.01201145716575,0.0126000247070549,0.0132030933440462,0.0138108630401617,0.0144121239325947,0.0149975047043567,0.0155609884446709,0.0160996706463227,0.0166134422854009,0.0171059688959157,0.0175863997983641,0.0180698440582186,0.0185753630310545,0.0191223761554804,0.0197278302281668,0.0204058508012199,0.0211694106634811,0.0220315561758281,0.0230033890377455,0.0240876446166679,0.02526957976133,0.0265094931200079,0.0277418356771221,0.028883519645978,0.0298494903861226,0.0305695516663759,0.0309996269285091,0.031123668295079,0.0309470686312574,0.0304857167213079,0.0297555356070434,0.028766255664471,0.0275213492121841,0.0260237141490896,0.0242841667979346,0.0223284778960697,0.0201998431408897,0.0179565620297835,0.0156668686890068,0.0134028313564967,0.0112339961820097,0.00922093118764717,0.00740951764118872,0.00582750916981262,0.00448437566204614,0.00337405642815856,0.00247918871719283,0.00177539118079475,0.00123489703576531,0.000829417903555516,0.000532246641419132,0.000319579658516907,0.000171135503237905,7.02706421295508e-05,3.79687863269002e-06,0,0
"Luxembourg",0.000459185167607479,0.000387669090526907,0.000388583852509212,0.000401410895426211,0.000398911388271847,0.000382686293981378,0.000371067888568691,0.000382285183995765,0.000419855835243246,0.000471172524918794,0.000519991754161314,0.000557778341832493,0.00058384206769477,0.000599777581572946,0.000605875679326965,0.000601922553489316,0.000591320879758459,0.000583255047753982,0.000589138918338047,0.000617190371807972,0.000669077751809377,0.000737882627604189,0.000809441520686531,0.000871265498204005,0.000924532769944864,0.000987626220289572,0.0010861310153856,0.00123603505579036,0.00143372619946613,0.0016628697113319,0.00191085425622237,0.00217402899700308,0.00244831499006916,0.00272704755060052,0.00301261225868504,0.00331752616114158,0.00364485565721392,0.00397265566452936,0.00426431538203172,0.00449857777873373,0.00469385648430386,0.00490338798523515,0.00518540566257246,0.0055753472057014,0.00607060200411635,0.00662096157777075,0.00714163766795606,0.00757228157093248,0.00794269266537696,0.00836388254976995,0.00893475424360684,0.00965676563307639,0.0104455161919464,0.0112200852235559,0.011964817237758,0.0127058369185643,0.0134650943580207,0.0142676023423153,0.0151688044156909,0.0162285184923276,0.0174529303540073,0.018792849784221,0.0202165550120703,0.0217731879410908,0.023563290359316,0.0256349074158954,0.0279129982507483,0.0302380160817705,0.0324652728682983,0.0345177379962982,0.0363586628974091,0.0379413941829863,0.0391996784980499,0.040088236335395,0.040623927732845,0.0408595631101318,0.0407952289321538,0.0403296074767859,0.0393194793669629,0.0376795049485769,0.0354202211210439,0.0326194387407164,0.0293894910733132,0.0258734833665729,0.0222486212498539,0.0187011972097226,0.015377310124977,0.0123559594724132,0.00967017868275484,0.00734277744391993,0.00539509883502103,0.00383206195967574,0.00263097802523245,0.00174544393902829,0.00111703904321497,0.000686269080000473,0.000399930187695908,0.000214829688449022,9.8552169649137e-05,2.86439225233898e-05,0
"Latvia",0.000699157927427231,0.000657254255675002,0.00065872043161786,0.000692544733350393,0.000749944457869866,0.000824471957027237,0.000912043553568404,0.00101069532523285,0.00111996738318002,0.0012399889466019,0.00137047714164715,0.00150992188039159,0.00165519448459987,0.00180175368843335,0.00194460603793144,0.00208004815708106,0.00220772285772816,0.00233188105465759,0.0024607050134148,0.00260357357779888,0.00276764071826975,0.00295574432216493,0.0031667302658433,0.00339751262770385,0.00364518328496677,0.00390801736898674,0.00418547076284451,0.00447785521602926,0.00478600217758438,0.00511079444669591,0.00545265947606768,0.00581153260151158,0.00618757026308461,0.00658206354873703,0.00699750983549822,0.00743630778480207,0.00789867067732379,0.00838115790720041,0.00887710187040733,0.00937923547642613,0.00988352293101655,0.0103922392867838,0.0109143417375055,0.0114623322456951,0.0120466491376674,0.0126701372446531,0.0133253825555293,0.013996406953532,0.014664100979906,0.0153130756356974,0.015937245039628,0.016542314941821,0.0171445891504089,0.017766428722839,0.0184294010101921,0.0191470635644537,0.0199201840370798,0.0207368770377291,0.0215779466034326,0.0224247810583017,0.0232657883305892,0.0240987142253372,0.0249288270263965,0.0257644942470158,0.0266114407582014,0.0274664013104896,0.0283113633630658,0.0291106741702388,0.0298132979746287,0.0303606151035364,0.0306973042203251,0.0307809943622062,0.0305869372304941,0.0301066884017232,0.0293428548671367,0.0283034023251076,0.0269983774148411,0.0254402441402133,0.0236474270050773,0.0216493660918954,0.0194905526314004,0.0172311379742448,0.0149430332465425,0.0127022799136013,0.0105798432814284,0.00863336682603768,0.00690194428614808,0.00540487841296603,0.00414400368536084,0.003108019992896,0.00227703850369556,0.0016262527795415,0.00112864492192583,0.000757110488828184,0.000486192581191462,0.000293304159136426,0.00015933484714507,6.87446067097716e-05,9.34099625366469e-06,0,0
"Netherlands",0.000419564676448443,0.00034601376762745,0.000307987414892635,0.000293241633090416,0.000294188256535716,0.000305827613902271,0.000324034396720407,0.000344710397531388,0.000363848439308499,0.00037822212543687,0.000386460852081191,0.000390187202177314,0.000394206693663345,0.000404714749853835,0.000426111263019964,0.00045864244177857,0.000498834956810298,0.000542580352040551,0.000588313035390866,0.000637465534714572,0.000692122990154304,0.000752551990258636,0.000816989315354244,0.000883707883039107,0.000953532348545798,0.00103081067566912,0.00112221227102427,0.00123419621471365,0.00137026626908343,0.00152914222801026,0.00170530475041972,0.00189234640021968,0.00208733847615867,0.00229345983998171,0.0025188984411574,0.00277192455475779,0.00305526525721287,0.00336474605136496,0.00369339158094563,0.00403618972269227,0.00439090933531504,0.00475620997611703,0.00513133094481142,0.0055190251368597,0.00592888860788842,0.00637592035155019,0.00687283320331573,0.00742256560102603,0.00801891186898723,0.00865415907200694,0.00932492428909677,0.0100308458444385,0.0107703542847363,0.0115423806258007,0.0123557492008544,0.0132350006632362,0.0142110371416796,0.0153026561642241,0.0165074031845534,0.0178088440659944,0.0191891455749058,0.0206368467845577,0.0221551389167606,0.0237749254001688,0.0255522935779965,0.0275263715148369,0.0296622998529635,0.0318448341098491,0.0339418740662725,0.0358709483438283,0.0375978357873964,0.0390828516013641,0.0402503325565323,0.0410201995972776,0.0413598251625905,0.0412865187827114,0.0408103609544407,0.0398837146260326,0.0384192343795366,0.0363590180140185,0.0337272449690035,0.0306291532013612,0.0272161109810794,0.0236538038766031,0.0201055474795706,0.0167176654168482,0.0135998895076793,0.0108147120393412,0.008387603321892,0.00632632175630167,0.00462967072109417,0.00328348932756629,0.00225603594374132,0.00150070184049972,0.000964054379203602,0.000594101406503135,0.000345769184787063,0.000183015606357932,7.86422705372838e-05,1.32879890423286e-05,0
"Norway",0.000599999249985544,0.000489355217603768,0.00044595011472371,0.000437208033724946,0.000442728170477454,0.000451376905570405,0.000458947126825169,0.000465614486261021,0.000472908705885927,0.000481458199216376,0.000491043642368489,0.000502472936713899,0.000518974974821036,0.000545050001143932,0.000582789315658335,0.000628469586496583,0.000673320267990301,0.000709435244740775,0.000736406317981124,0.000762293541008829,0.000797463025432529,0.000846648131692313,0.000905859771325533,0.000966355313799925,0.0010224451160827,0.00107664584587241,0.00113801532997476,0.00121667386147383,0.00131993626025391,0.00145044076026755,0.0016046478021346,0.00177363795487005,0.0019482809547907,0.00212631678695204,0.00231615481872412,0.00253324175915778,0.00278898185104155,0.00307968439632315,0.00338807054391435,0.00370034829844504,0.00402111714480028,0.00436569749187752,0.00473830019505389,0.00512683252060016,0.00552283956243929,0.00593738394174668,0.00639054327015985,0.00689452924292087,0.00745666984065405,0.0080885259797793,0.00879374347536566,0.00954546774274924,0.0102913030606591,0.0109970947825514,0.0116936059671507,0.0124747247471267,0.0134354758075343,0.0146044108891017,0.0159368560618288,0.0173645882882112,0.018840008032616,0.0203437455881069,0.0218795204041379,0.0234783458570475,0.0251959049629385,0.0270771763190456,0.0291044824815649,0.0311894780983116,0.0332362571419548,0.0352051017888477,0.0370827673374316,0.0387854012008037,0.0401347359732589,0.0409757332637274,0.0413122542969957,0.0412822381719524,0.040979345581901,0.0403284339204424,0.0391533594704439,0.0373331948476376,0.0348764043508848,0.0318913895218585,0.0285335421852983,0.0249746070927133,0.0213876478538228,0.0179291348686599,0.014714237599859,0.0118054424910585,0.00923041146676714,0.00700838596672278,0.00515540340168184,0.00367129852130248,0.00253096563226489,0.00168876660894356,0.00108918318227643,0.000676277440541011,0.000399976137048295,0.000219412380798156,0.000103814916925436,3.19637434747288e-05,0
"New Zealand",0.000847567033020088,0.000700101251557196,0.000614356716082149,0.000562314348110083,0.000529744423010303,0.000508755645461594,0.000494670821767352,0.000486321555758485,0.000485856745264733,0.000495931255438171,0.000516328258156368,0.000542893978047886,0.000569445452423126,0.000591967979556589,0.000612566813123889,0.000638581302261827,0.000675850354645486,0.000723310181170452,0.000776224180194499,0.000833449511641396,0.00089808836838429,0.000971660027679802,0.00105144625240465,0.0011341976165708,0.00122051292049498,0.00131529803436729,0.00142408585230876,0.00154779311968886,0.00168106796481874,0.00181713931776532,0.00195395255365955,0.00209431925656432,0.00224226870579735,0.0024034552492514,0.00258780326430221,0.00280389216901209,0.00304626783316125,0.00329329925763924,0.00352431321432512,0.00373904080325222,0.00395696493677217,0.00419720280526705,0.00446298061586053,0.00475119437950565,0.00507570057189124,0.00546831574262374,0.00594648366245374,0.00648740077532784,0.00704710371444533,0.00760353209137142,0.00817299072167267,0.00878915088553585,0.00947787288352562,0.01025314894279,0.0111228939897338,0.0120830405918602,0.0131091818297564,0.0141744212302782,0.015282981445012,0.016472461307956,0.0177804304460024,0.0192226820364457,0.02079850450303,0.0224930083107544,0.0242705582590313,0.0260841901592056,0.0279045539159799,0.029743712491972,0.0316468323039722,0.0336411427522602,0.0356701936126506,0.0375742987579154,0.0391584287532206,0.040311935593208,0.0410603856170692,0.0414655119768771,0.0414783040348478,0.0409370293474237,0.0397119800881188,0.0378132323740789,0.0353663752700288,0.0325318128361263,0.0294513542738579,0.0262323403158777,0.0229578177096032,0.0197076550763012,0.0165642593661903,0.013600832928781,0.0108777498004475,0.00844996315017719,0.00636441029414348,0.00464547759917244,0.00328606649517285,0.00225201070732961,0.00149319875929061,0.000954116111948436,0.000581726585572333,0.000330596611060814,0.000165363990978861,6.14282273743915e-05,4.52094467174328e-06
"Poland",0.000855224823275439,0.00074870435056051,0.000686873833861905,0.000654114438480268,0.000640128929404578,0.000638610224979287,0.000645946126776445,0.000660195228677323,0.000680372410995311,0.000705965232158874,0.000736639063414744,0.000772189632903462,0.000812791136726455,0.000859399933099517,0.000913967053167563,0.000979132540689996,0.00105740065977492,0.00115020974644231,0.00125745292226973,0.00137773852186627,0.00150923881693651,0.00165069365420262,0.00180212560450213,0.00196500418349951,0.00214186204876331,0.00233561812899743,0.00254897201357068,0.00278409989237388,0.00304258758276953,0.00332537574087575,0.003632695543145,0.00396434096924088,0.00432058791653026,0.0047033330677395,0.00511620663819453,0.00556271461948339,0.00604317895198272,0.00655281453057408,0.00708278745910593,0.00762375766953187,0.00816959837958678,0.00871938795048032,0.00927741009485441,0.00985167007372569,0.0104510124185164,0.0110810252840035,0.0117403521120601,0.0124198961171468,0.0131057092706641,0.0137835275049955,0.0144423438375144,0.0150767082852019,0.0156893233040452,0.0162940705594268,0.0169163900741639,0.0175875242730356,0.018333558643423,0.0191654835779844,0.0200766577102949,0.0210484790216497,0.0220597406711839,0.0230950650180878,0.0241507788056005,0.0252370630662133,0.0263729220937396,0.0275715264907259,0.0288210249555016,0.0300733309234653,0.0312507183138325,0.0322673871423411,0.0330524177130001,0.0335619075946273,0.0337782374908598,0.0337016327247872,0.0333384206127705,0.0326881471394681,0.0317344460061889,0.0304476046001694,0.0288015157802299,0.0267964623625168,0.0244739742043722,0.0219162525290319,0.0192327476112869,0.0165411754670947,0.0139491489329894,0.0115404615731945,0.00936880701828175,0.0074597129875396,0.00581814798406195,0.00443691546707765,0.00330187273242607,0.00239341855523603,0.00168651350945038,0.00115168531983621,0.000757657340010661,0.000474479337301855,0.000275774507159456,0.000139663919721593,4.8784687048366e-05,0,0
"Portugal",0.000506147896409439,0.000444724477637317,0.000417006124976918,0.000404091030712129,0.000398685136939769,0.000399810138089417,0.000408405977616474,0.000424448166506392,0.000445310937107008,0.000466080790302256,0.000482636539732232,0.000495715355887931,0.000511913528729726,0.000539609578315307,0.000582941799321449,0.000639384090257867,0.000703022601000288,0.000770285205932022,0.000842835768615725,0.0009249279229752,0.00101819864598321,0.00112024026373301,0.00122872013366688,0.00134550625790755,0.00147581202433019,0.00162403035181582,0.00179062348054806,0.00197206832744225,0.00216356562398686,0.00236253388692212,0.00256931870131284,0.00278346238297562,0.00300006978421929,0.00321326355569238,0.00342491760034754,0.00364671740631861,0.00389054806375702,0.0041587800688214,0.00444504196250055,0.00474002919988059,0.00503390363484564,0.00531818142075955,0.00559235335484232,0.00587004662189559,0.0061752671268096,0.00652967899849652,0.00694229111004981,0.00740860533248051,0.00791536658513263,0.00844626555755549,0.00898864677747795,0.00953826948292672,0.0100990445825221,0.010685876366556,0.0113361297852226,0.0121113191356794,0.0130703695355753,0.0142340323430868,0.0155752847182103,0.0170364649710105,0.018550938726437,0.0200633114911267,0.0215540611370725,0.0230617127965792,0.0246803951584289,0.0265153150867585,0.0286175814888845,0.0309575326030066,0.0334561176866414,0.0360110256070309,0.0384652996328372,0.04056994757584,0.0420347598530115,0.0426745388603859,0.0425285274972407,0.0418097718978464,0.0407059555117755,0.0392375077618225,0.0373154728629815,0.0348979838928234,0.0320612693313037,0.0289499803797334,0.0257015149353855,0.0224182193061743,0.0191844831811677,0.0160861538607804,0.0132034419720203,0.0105921834775535,0.00828320338557557,0.00629609339191473,0.00464314107300891,0.00332066579490129,0.00230350713536069,0.00154969359621996,0.00100975104291374,0.000634613767290669,0.00038067859362693,0.000212396883116366,0.0001029232124495,3.36853799274268e-05,0
"Russian Federation",0.00157949986263814,0.00154287194334058,0.00156894613269064,0.00164391714231904,0.00175739133352859,0.00190176773478915,0.00207147581885356,0.00226213023889537,0.00246971419907755,0.00268994380184073,0.0029179686177393,0.00314849051188921,0.00337621467217107,0.00359637391279464,0.00380506324110859,0.00399932806595529,0.00417717313314851,0.00433768313190462,0.00448128000810338,0.00460999211997197,0.00472761917780687,0.00483976009733315,0.00495364948100272,0.00507761812238623,0.00521998077861708,0.00538744951175977,0.00558362944627844,0.00580836296828695,0.00605837538132805,0.00632901942576361,0.00661639608390609,0.0069190594729112,0.00723879226757411,0.00758026251290157,0.00794962013897941,0.00835237897523382,0.0087913054570047,0.00926524679649704,0.00976953811616737,0.0102978393822629,0.010844453009387,0.0114059286448064,0.011981218830145,0.0125704431054077,0.0131729418248522,0.0137855057587691,0.0144015313991259,0.0150115712725193,0.0156054332154667,0.0161756042746931,0.0167212504583332,0.0172514112348877,0.0177856082110502,0.0183504994525261,0.0189727523820474,0.0196704271723597,0.0204464782382481,0.0212873029490604,0.0221667870536855,0.0230536539911711,0.023918843885052,0.0247404503463405,0.0255052865746713,0.0262071959891381,0.026842648728953,0.0274047120073154,0.027877444570209,0.0282333427970731,0.0284356217261353,0.0284449273150158,0.0282279160371065,0.0277644143470017,0.027050808012257,0.0260990412338682,0.024932185160953,0.0235785605205475,0.0220667524369311,0.0204233677694631,0.0186740581892413,0.0168467119152999,0.0149746898915145,0.0130980901891959,0.0112620715211693,0.00951259136700038,0.00789091457239082,0.00642862969474894,0.00514463053035116,0.00404472218693569,0.00312353337996794,0.00236771093297681,0.00175924882891376,0.00127820243073207,0.000904582229149125,0.000619550858604776,0.000406105194211538,0.000249386033827,0.000136740985620142,5.76508839948031e-05,3.58807324961068e-06,0,0
"Slovak Republic",0.00069875905972359,0.000599987605419528,0.000550605415638707,0.000532848733781221,0.000534106513203382,0.000545583629886779,0.000561314533219311,0.000577854175870193,0.000594364849097488,0.0006122914215973,0.000634077343025408,0.000661584312770615,0.000695651206012478,0.000737128526698637,0.000787855926016046,0.000849964017629411,0.000923996374449899,0.00100804810162696,0.00109909025108905,0.00119515163047721,0.00129631733717165,0.00140434151834456,0.00152236234297755,0.00165549659281135,0.00181118536752255,0.00199775704984605,0.00222130096138455,0.00248269572690691,0.00277680932973271,0.00309452891590628,0.00342651424840444,0.00376669378170447,0.00411419946186073,0.00447366736042717,0.00485390663266568,0.00526444351897389,0.0057108265702537,0.00619218388062281,0.00670389189026759,0.00724315274654497,0.00781162224080015,0.00841237451782601,0.00904498749959974,0.00970409117786333,0.010381719211386,0.0110696117720524,0.0117596945892927,0.012444942171503,0.0131220889882724,0.0137939714705708,0.0144691722201826,0.015160375782698,0.0158845461217531,0.0166647699473264,0.0175291239284668,0.0185021879434112,0.0195915541859899,0.0207789420243906,0.0220246533811747,0.0232845048816414,0.0245296324486696,0.0257594624573983,0.0270033329629044,0.0283091471431805,0.0297183474784136,0.0312323253104543,0.0327860802874926,0.0342482124255873,0.0354524925063,0.0362451653986554,0.0365248661248537,0.0362639177205421,0.035512652943247,0.0343862725486517,0.0330270523210151,0.0315457597824745,0.0299721664436399,0.0282521428253374,0.0262972442833046,0.0240500954464057,0.0215221102174954,0.0187924806084769,0.0159862171718468,0.0132472728395695,0.0107095769881185,0.00846930201407669,0.00656958477887639,0.00500555410838264,0.00374383514544533,0.00274254976964426,0.00196226836701927,0.00136796247530528,0.000927286670003215,0.000609571718928744,0.000386579829509476,0.000233922996292644,0.00013189716629167,6.53948318133727e-05,2.32811675846317e-05,0,0
"Slovenia",0.000695342640689057,0.000575914146737269,0.000523643953266898,0.00050370187995386,0.000494062579532127,0.000486335113009224,0.000482428259311268,0.000487742644748653,0.000503963867186239,0.00052586059431618,0.000544606739478111,0.000554612045112895,0.000557791536232976,0.0005624329054213,0.000578798715328387,0.000614752417172567,0.000672754709193215,0.000748726102852535,0.000833779405362868,0.000918436789250495,0.000996227084075803,0.00106437862673237,0.00112341359772046,0.00117790367556477,0.00123660361800128,0.00130960212055495,0.00140462658368009,0.0015258524480811,0.00167437377715661,0.00184795812001952,0.00204146645430873,0.00225094880959772,0.00247955578538616,0.00273813487961126,0.00303686210869968,0.00337558145293536,0.00374548239596316,0.00414290216662529,0.00457915116783649,0.00507127073238384,0.00561998158787835,0.00619765896815835,0.00676046498462353,0.00727518991053224,0.00773863902022583,0.00817584622139958,0.00862156803848345,0.00910032240183708,0.00961721047658176,0.0101623263590705,0.0107239768110348,0.0113001703446191,0.0118982538752616,0.0125270039257448,0.0131977745509903,0.0139366242538715,0.0147869200230422,0.0157910008006815,0.0169663982339048,0.018294859876377,0.019725896874681,0.0211937843602536,0.0226540451970102,0.0241296726329162,0.0257221912755591,0.0275466792303501,0.0296228941408114,0.0318202431915874,0.033915283414336,0.0357093135812996,0.0371025934639939,0.0380842775372802,0.0386861768226263,0.0389590670236124,0.038966371875657,0.0387507648392735,0.0382764479190937,0.0374128673645141,0.0359997028316552,0.0339472607057612,0.0312941043314952,0.0281897794298946,0.0248315202079469,0.0214074687684851,0.0180735986958597,0.0149502471318655,0.0121174836414571,0.00961338075038084,0.00744643613092769,0.00561380290727132,0.00410865597856702,0.00291545746473237,0.00200475570700441,0.001334869373637,0.000858548966286974,0.000529971717913203,0.000309413931897501,0.000165069833238244,7.28790683203312e-05,1.56307985975989e-05,0
"Sweden",0.000565439153612816,0.000492767317570576,0.000466993526764653,0.000466080169267522,0.000477555398105983,0.000495020640988046,0.000514581061261984,0.000532755298712445,0.000546630958406964,0.000554865964199311,0.00055726979324421,0.000553373563330289,0.000542892351742412,0.000528763767149236,0.000518988218580402,0.000523258605190982,0.000545991790646829,0.000582450888812106,0.00062242632286586,0.00065833547656127,0.000690002524415778,0.000722082214374875,0.000758397863429305,0.000800646423470997,0.000852291485996821,0.000920391536247008,0.00101043984409075,0.00111966346095699,0.00123799089827382,0.00135719478093436,0.00147872301548034,0.00161210511415204,0.001766808736027,0.0019471442347818,0.00215340752274724,0.00238272710639835,0.00262632988556801,0.00287097213975753,0.00310956457177769,0.00335078122120303,0.00361477286566845,0.00391786462081546,0.00426237430298089,0.0046427821593923,0.00506052719119165,0.00552748564878253,0.0060524126776674,0.00662917035677125,0.00724255023681163,0.00788144462663856,0.00854140339486022,0.00921724307155273,0.00990135726786043,0.0105969807665031,0.0113349847230766,0.0121701405630086,0.0131520533670204,0.0142986030238448,0.0155951943941974,0.0170089547841332,0.0184981460565191,0.0200182385904837,0.0215414881421674,0.0230926859669319,0.024761892182015,0.0266467005112131,0.0287586723648425,0.0310008930032376,0.0332435772593983,0.0353930275323214,0.0373781032461258,0.0391124087288196,0.040512456136462,0.041554235959752,0.0422863166770232,0.0427524661585186,0.0428789428606129,0.042454723941197,0.0412546045855005,0.0391914020223167,0.0363592650398821,0.0329631000771684,0.0292260427961787,0.025345302689993,0.0214950800806353,0.0178308344758671,0.0144696583928348,0.0114733049672678,0.00886280595579914,0.00664628509617064,0.00482694391831604,0.003392359968022,0.00230723134151514,0.0015184115493864,0.000965592856204594,0.000590553763010918,0.0003430070750364,0.000183207000802222,8.1984654058422e-05,1.94721744420446e-05,0
"Ukraine",0.00111505646358483,0.00106918695027075,0.00107591935859737,0.00112188198973348,0.00119723885375379,0.00129515297238338,0.0014112516923348,0.00154306162318454,0.00168938280811634,0.00184962242194936,0.00202318091885617,0.00220902111892552,0.00240547523355225,0.00261018548443893,0.00282002959608874,0.00303107498701976,0.00323883488373675,0.00343903140566646,0.00362868072154211,0.00380700389481357,0.00397580323650968,0.00413936334125596,0.00430410111464706,0.00447790282411671,0.0046688243835028,0.0048831613385235,0.00512365937607497,0.00538899033814184,0.0056749966613641,0.00597706704038986,0.00629239091863576,0.00662121765242488,0.00696702406940336,0.00733580692398163,0.00773451811297904,0.00816870821669135,0.00864015484886098,0.00914592680731944,0.00967989561142279,0.0102361291593712,0.0108121852201064,0.0114103315386806,0.0120360482629029,0.0126946163668007,0.0133872748484837,0.0141084583734637,0.0148454212105315,0.0155809929039303,0.0162989792914121,0.0169902305525284,0.0176567565343828,0.0183121368027197,0.0189782588840681,0.0196798666410892,0.0204387721521159,0.0212690714689048,0.0221738987054872,0.023143604922624,0.0241550817692297,0.0251725062899695,0.0261507483788025,0.027042819217642,0.0278107672486559,0.0284358571066077,0.0289216513565074,0.0292859486764878,0.0295441907330429,0.0296932177231895,0.0297047353559744,0.0295318892298349,0.02912482417179,0.0284474480342836,0.0274887872774442,0.026265587737578,0.0248160469865649,0.023187737338643,0.0214255137479153,0.0195653632315635,0.0176364208425221,0.0156680227275385,0.0136959301426788,0.0117635718579028,0.00991812201536072,0.00820402285603948,0.00665685153096046,0.00529928913976486,0.00413981507157476,0.00317401407346337,0.00238777863780237,0.0017612107632154,0.00127202647161591,0.000897848259636056,0.000617502344461071,0.000411769939281463,0.000263883080883859,0.000159787896233194,8.81418497011586e-05,4.00998116356576e-05,8.98838451173138e-06,0,0
"United States",0.0010763302177017,0.000974683766806981,0.000922051455798276,0.000900964692252131,0.00089986072385256,0.000911331480380058,0.000930564597113311,0.000954314282014545,0.000980418021740833,0.00100763104877427,0.00103551665240135,0.00106428989702064,0.00109467353145627,0.00112777352798527,0.00116484647633337,0.00120693293681981,0.00125461121267993,0.00130815040703499,0.00136795506612521,0.00143484522079128,0.00150990397842566,0.00159418489333832,0.00168880880925634,0.00179552926799187,0.00191717168447104,0.00205725826594872,0.00221881824433373,0.00240315425665206,0.00260937428148399,0.00283483385140557,0.00307606773654866,0.00332985521727955,0.00359436495807703,0.00387016273789245,0.00416033728127432,0.00446905579761658,0.00479897272106859,0.00514909846627396,0.00551458985153614,0.00588851534629667,0.00626449369855879,0.006639166076233,0.00701402215564068,0.00739606155865295,0.00779642113302601,0.00822674644295892,0.00869490014610397,0.00920272378330633,0.009747302634325,0.0103245280659625,0.0109324534891114,0.0115730252175885,0.0122523923601823,0.0129801307286471,0.0137668925172952,0.0146203971262051,0.0155416574347883,0.0165242534364912,0.0175572551440167,0.0186292118499773,0.0197305359768137,0.0208547540534109,0.0220008213130439,0.0231757383873457,0.0243925042318192,0.0256598887440181,0.0269687056256392,0.0282857196704119,0.0295619929252068,0.0307500878934566,0.0318170630795482,0.0327454195589817,0.0335252370393553,0.0341451668643372,0.0345852357195805,0.0348100191144887,0.0347638674788603,0.0343748227536334,0.0335708230887401,0.0323022804523252,0.030560302317669,0.0283843174710554,0.0258593328930187,0.0231045350791589,0.0202541696289873,0.0174343068532922,0.0147437854529668,0.0122474041736294,0.00998201962479565,0.0079679729171793,0.00621689669055009,0.0047326948458726,0.00350888757298498,0.00252725505655418,0.00176005616791717,0.00117463674507683,0.000737938828754485,0.000419506851358675,0.000193114741526199,3.76204752762252e-05,0
